R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,GparamC,AparamC,KFQAng,KFQbias,KFRmeas
30,1,25,35,1,25,200,0,0,0,0,0,2147483648,10000000,10.0,64.0,0.000100,0.003000,50,
sysTickMs,GRawXi,PIDdtick,PIDRefXi,PIDSensXi,PIDPoutXi,PIDIoutXi,PIDDoutXi
15170,2.197,1,0,0,0,0,0
15175,-3.906,1,0,0,0,0,0
15180,1.831,1,0,0,0,0,0
15185,-3.174,1,0,0,0,0,0
15190,-1.221,1,0,0,0,0,0
15195,-1.221,1,0,0,0,0,0
15200,0.854,1,0,0,0,0,0
15205,-4.150,1,0,0,0,0,0
15210,-1.709,1,0,0,0,0,0
15215,-3.662,1,0,0,0,0,0
15220,0.366,1,0,0,0,0,0
15225,4.272,1,0,0,0,0,0
15230,-1.709,1,0,0,0,0,0
15235,-1.587,1,0,0,0,0,0
15240,3.052,1,0,0,0,0,0
15245,1.221,1,0,0,0,0,0
15250,-1.587,1,0,0,0,0,0
15255,0.122,1,0,0,0,0,0
15260,4.639,1,0,0,0,0,0
15265,7.446,1,0,0,0,0,0
15270,3.052,1,0,0,0,0,0
15275,-2.441,1,0,0,0,0,0
15280,6.592,1,0,0,0,0,0
15285,2.441,1,0,0,0,0,0
15290,2.563,1,0,0,0,0,0
15295,2.075,1,0,0,0,0,0
15300,0.000,1,0,0,0,0,0
15305,-5.249,1,0,0,0,0,0
15310,-2.808,1,0,0,0,0,0
15315,-0.366,1,0,0,0,0,0
15320,-0.732,1,0,0,0,0,0
15325,0.610,1,0,0,0,0,0
15330,4.028,1,0,0,0,0,0
15335,-2.808,1,0,0,0,0,0
15340,-5.981,1,0,0,0,0,0
15345,2.563,1,0,0,0,0,0
15350,2.686,1,0,0,0,0,0
15355,-0.122,1,0,0,0,0,0
15360,-1.587,1,0,0,0,0,0
15365,-3.540,1,0,0,0,0,0
15370,0.977,1,0,0,0,0,0
15375,2.930,1,0,0,0,0,0
15380,-1.099,1,0,0,0,0,0
15385,0.854,1,0,0,0,0,0
15390,7.202,1,0,0,0,0,0
15395,-0.122,1,0,0,0,0,0
15400,-4.761,1,0,0,0,0,0
15405,-5.737,1,0,0,0,0,0
15410,-3.174,1,0,0,0,0,0
15415,2.319,1,0,0,0,0,0
15420,4.883,1,0,0,0,0,0
15425,-0.488,1,0,0,0,0,0
15430,-2.319,1,0,0,0,0,0
15435,0.244,1,0,0,0,0,0
15440,-0.610,1,0,0,0,0,0
15445,4.150,1,0,0,0,0,0
15450,-1.953,1,0,0,0,0,0
15455,-3.418,1,0,0,0,0,0
15460,-2.075,1,0,0,0,0,0
15465,2.808,1,0,0,0,0,0
15470,-0.732,1,0,0,0,0,0
15475,3.418,1,0,0,0,0,0
15480,1.099,1,0,0,0,0,0
15485,-3.296,1,0,0,0,0,0
15490,-1.343,1,0,0,0,0,0
15495,7.935,1,0,0,0,0,0
15500,1.343,1,0,0,0,0,0
15505,3.540,1,0,0,0,0,0
15510,-7.202,1,0,0,0,0,0
15515,11.353,1,0,0,0,0,0
15520,0.122,1,0,0,0,0,0
15525,2.075,1,0,0,0,0,0
15530,3.784,1,0,0,0,0,0
15535,-1.465,1,0,0,0,0,0
15540,-0.122,1,0,0,0,0,0
15545,-1.831,1,0,0,0,0,0
15550,-1.587,1,0,0,0,0,0
15555,2.197,1,0,0,0,0,0
15560,-0.366,1,0,0,0,0,0
15565,1.099,1,0,0,0,0,0
15570,2.686,1,0,0,0,0,0
15575,0.977,1,0,0,0,0,0
15580,-2.197,1,0,0,0,0,0
15585,0.244,1,0,0,0,0,0
15590,-0.610,1,0,0,0,0,0
15595,-2.319,1,0,0,0,0,0
15601,-4.639,1,0,0,0,0,0
15606,-1.953,1,0,0,0,0,0
15611,-4.150,1,0,0,0,0,0
15616,4.272,1,0,0,0,0,0
15621,3.052,1,0,0,0,0,0
15626,-2.319,1,0,0,0,0,0
15631,0.000,1,0,0,0,0,0
15636,-2.930,1,0,0,0,0,0
15641,5.859,1,0,0,0,0,0
15646,2.075,1,0,0,0,0,0
15651,1.709,1,0,0,0,0,0
15656,-2.319,1,0,0,0,0,0
15661,0.488,1,0,0,0,0,0
15666,0.732,1,0,0,0,0,0
15671,-2.930,1,0,0,0,0,0
15676,3.418,1,0,0,0,0,0
15681,-1.953,1,0,0,0,0,0
15686,0.244,1,0,0,0,0,0
15691,2.197,1,0,0,0,0,0
15696,5.127,1,0,0,0,0,0
15701,2.686,1,0,0,0,0,0
15706,-1.221,1,0,0,0,0,0
15711,-3.784,1,0,0,0,0,0
15716,0.000,1,0,0,0,0,0
15721,-0.488,1,0,0,0,0,0
15726,0.122,1,0,0,0,0,0
15731,4.272,1,0,0,0,0,0
15736,-5.615,1,0,0,0,0,0
15741,0.000,1,0,0,0,0,0
15746,-4.639,1,0,0,0,0,0
15751,3.296,1,0,0,0,0,0
15756,-2.930,5250,0,7168,-420,-1,0
15761,5.981,5250,0,9216,-540,-1,0
15766,1.343,5250,0,7168,-420,-1,146
15771,1.587,5250,0,10240,-600,-2,146
15776,-5.493,5250,0,4096,-240,-2,146
15781,0.732,5250,0,4096,-240,-2,527
15786,1.465,5250,0,4096,-240,-3,527
15791,6.104,5250,0,3072,-180,-3,527
15796,-0.244,5250,0,6144,-360,-3,527
15801,4.883,5250,0,4096,-240,-4,250
15806,5.371,5250,0,3072,-180,-4,250
15811,5.371,5250,0,7168,-420,-4,250
15816,3.296,5250,0,7168,-420,-4,283
15821,5.371,5250,0,2048,-120,-5,-27
15826,2.441,5250,0,5120,-300,-5,-27
15831,-3.296,5250,0,2048,-120,-5,-27
15836,-3.418,5250,0,4096,-240,-5,23
15841,0.000,5250,0,10240,-600,-6,23
15846,-1.343,5250,0,5120,-300,-6,168
15851,1.587,5250,0,6144,-360,-6,168
15856,-1.587,5250,0,10240,-600,-7,168
15861,-1.343,5250,0,8192,-480,-7,168
15866,3.784,5250,0,-1024,60,-7,168
15871,1.953,5250,0,8192,-480,-7,158
15876,-3.662,5250,0,3072,-180,-8,158
15881,1.587,5250,0,4096,-240,-8,1
15886,-0.122,5250,0,7168,-420,-8,1
15891,-0.610,5250,0,8192,-480,-9,1
15896,-4.395,5250,0,4096,-240,-9,245
15901,-1.343,5250,0,2048,-120,-9,-132
15906,-1.099,5250,0,2048,-120,-9,-132
15911,-0.244,5250,0,6144,-360,-10,-132
15916,-3.296,5250,0,8192,-480,-10,413
15921,0.488,5250,0,9216,-540,-10,413
