R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,iRelaxX,IRelaxY,DmaxR,DmaxE,DMx,DMy
58,80,47,58,80,47,250,0,0,0,200,0,500000,15000000,10,1,1000,0,0,0,0,0,0,0,0,0.995,1024,1024,0,0,0,0
sysTickMs,PIDRefXi,PIDSensXi,PIDPoutXi,PIDFFoutXi,PIDUXi
15118,0,0,0,0,0
15128,0,0,0,0,0
15138,0,0,0,0,0
15148,0,0,0,0,0
15158,0,0,0,0,0
15168,0,0,0,0,0
15178,0,0,0,0,0
15188,0,0,0,0,0
15198,0,0,0,0,0
15208,0,0,0,0,0
15218,0,0,0,0,0
15228,0,0,0,0,0
15238,0,0,0,0,0
15248,0,0,0,0,0
15258,0,0,0,0,0
15268,0,0,0,0,0
15278,0,0,0,0,0
15288,0,0,0,0,0
15298,0,0,0,0,0
15308,0,0,0,0,0
15318,0,0,0,0,0
15328,0,0,0,0,0
15338,0,0,0,0,0
15348,0,0,0,0,0
15358,0,0,0,0,0
15368,0,0,0,0,0
15378,0,0,0,0,0
15388,0,0,0,0,0
15398,0,0,0,0,0
15408,0,0,0,0,0
15418,0,0,0,0,0
15428,0,0,0,0,0
15438,0,0,0,0,0
15448,0,0,0,0,0
15458,0,0,0,0,0
15468,0,0,0,0,0
15478,0,0,0,0,0
15488,0,0,0,0,0
15498,0,0,0,0,0
15508,0,0,0,0,0
15518,0,0,0,0,0
15528,0,0,0,0,0
15538,0,0,0,0,0
15548,0,0,0,0,0
15558,0,0,0,0,0
15568,0,0,0,0,0
15578,0,0,0,0,0
15588,0,0,0,0,0
15598,0,0,0,0,0
15608,0,0,0,0,0
15618,0,0,0,0,0
15628,0,0,0,0,0
15638,0,0,0,0,0
15648,0,0,0,0,0
15658,0,0,0,0,0
15668,0,0,0,0,0
15678,0,0,0,0,0
15688,0,0,0,0,0
15698,0,0,0,0,0
15708,0,0,0,0,0
15718,0,0,0,0,0
15728,0,0,0,0,0
15738,0,13312,-3016,0,-11845
15748,0,8192,-1856,0,-2735
15758,0,6144,-1392,0,-124
15768,0,7168,-1624,0,-2029
15778,0,7168,-1624,0,-1409
15788,0,7168,-1624,0,-1300
15798,0,3072,-696,0,2061
15808,0,0,0,0,3668
