R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,iRelaxX,IRelaxY,DmaxR,DmaxE,DMx,DMy
58,80,47,58,80,47,250,0,0,0,0,0,500000,15000000,10,1,1000,0,0,0,0,0,0,0,0,0.995,1024,1024,0,0,0,0
sysTickMs,PIDRefXi,PIDSensXi,PIDPoutXi,PIDFFoutXi,PIDUXi
24912,0,0,0,0,0
24922,0,0,0,0,0
24932,0,0,0,0,0
24942,0,0,0,0,0
24952,0,0,0,0,0
24962,0,0,0,0,0
24972,0,0,0,0,0
24982,0,0,0,0,0
24992,0,0,0,0,0
25002,0,0,0,0,0
25012,0,0,0,0,0
25022,0,0,0,0,0
25032,0,0,0,0,0
25042,0,0,0,0,0
25052,0,0,0,0,0
25062,0,0,0,0,0
25072,0,0,0,0,0
25082,0,0,0,0,0
25092,0,0,0,0,0
25102,0,0,0,0,0
25112,0,0,0,0,0
25122,0,0,0,0,0
25132,0,0,0,0,0
25142,0,0,0,0,0
25152,0,0,0,0,0
25162,0,0,0,0,0
25172,0,0,0,0,0
25182,0,0,0,0,0
25192,0,0,0,0,0
25202,0,0,0,0,0
25212,0,0,0,0,0
25222,0,0,0,0,0
25232,0,0,0,0,0
25242,0,0,0,0,0
25252,0,0,0,0,0
25262,0,0,0,0,0
25272,0,0,0,0,0
25282,0,0,0,0,0
25292,0,0,0,0,0
25302,0,0,0,0,0
25312,0,0,0,0,0
25322,0,0,0,0,0
25332,0,0,0,0,0
25342,0,0,0,0,0
25352,0,0,0,0,0
25362,0,0,0,0,0
25372,0,0,0,0,0
25382,0,0,0,0,0
25392,0,0,0,0,0
25402,0,0,0,0,0
25412,0,0,0,0,0
25422,0,0,0,0,0
25432,0,0,0,0,0
25442,0,0,0,0,0
25452,0,0,0,0,0
25462,0,0,0,0,0
25472,0,0,0,0,0
25482,0,0,0,0,0
25492,0,0,0,0,0
25502,0,0,0,0,0
25512,0,0,0,0,0
25522,0,0,0,0,0
25532,0,0,0,0,0
25542,0,0,0,0,0
25552,0,0,0,0,0
25562,0,0,0,0,0
25572,0,0,0,0,0
25582,0,0,0,0,0
25592,0,0,0,0,0
25602,0,0,0,0,0
25612,0,0,0,0,0
25622,-4096,7168,-2552,0,-4175
25632,-4096,6144,-2320,0,-1732
25642,-4096,7168,-2552,0,-3041
25652,-4096,9216,-3016,0,-5752
25662,-4096,5120,-2088,0,-1532
25672,-4096,6144,-2320,0,-1922
25682,-4096,5120,-2088,0,-1341
25692,-4096,4096,-1856,0,-796
25702,-4096,7168,-2552,0,-4392
25712,-4096,8192,-2784,0,-3410
25722,-4096,10240,-3248,0,-6014
25733,-4096,9216,-3016,0,-4375
25743,-4096,5120,-2088,0,-2036
25753,-4096,14336,-4176,0,-7300
25763,-4096,4096,-1856,0,-2537
25773,-4096,6144,-2320,0,-998
25783,-4096,7168,-2552,0,-6443
25793,-4096,4096,-1856,0,-1052
25803,-4096,5120,-2088,0,-1973
25813,-4096,18432,-5104,0,-12252
25823,-4096,13312,-3944,0,-4932
25833,-4096,-1024,-696,0,5264
25843,-4096,8192,-2784,0,-4280
25853,-4096,15360,-4408,0,-15947
25863,-4096,7168,-2552,0,-9098
25873,-4096,-4096,0,0,860
25883,-4096,-18432,3248,0,10451
25893,-4096,-7168,696,0,771
25903,-4096,36864,-9280,0,-38465
25913,-4096,27648,-7192,0,-26169
25923,-4096,5120,-2088,0,5052
25933,-4096,6144,-2320,0,325
25943,-4096,10240,-3248,0,-9616
25953,-4096,0,-928,0,-3053
25963,-4096,-2048,-464,0,-1231
25973,-4096,2048,-1392,0,-2542
25983,-4096,6144,-2320,0,-4476
25993,-4096,11264,-3480,0,-2727
26003,-4096,-3072,-232,0,678
26013,-4096,-12288,1856,0,6183
26023,-4096,-16384,2784,0,9161
26033,-4096,-14336,2320,0,3970
26043,-4096,-5120,232,0,-11907
26053,-4096,-6144,464,0,-5492
26063,-4096,-9216,1160,0,-1925
26073,-4096,-26624,5104,0,15593
26083,-4096,-3072,-232,0,-6543
26093,-4096,3072,-1624,0,-9920
26103,-4096,-24576,4640,0,14749
26113,-4096,-13312,2088,0,-916
26123,-4096,17408,-4872,0,-29996
26133,-4096,-64512,13688,0,42002
26143,-4096,-32768,6496,0,2019
26153,-4096,-41984,8584,0,12605
26163,-4096,-49152,10208,0,16504
26173,-4096,-56320,11832,0,21976
26183,-4096,-45056,9280,0,6842
26193,-4096,-55296,11600,0,12300
26203,-4096,-84992,18328,0,37984
26213,-4096,-52224,10904,0,-8107
26223,-4096,-130048,28536,0,62184
26233,-4096,-53248,11136,0,-2063
26243,-4096,-37888,7656,0,-11005
26253,-4096,-50176,10440,0,-16053
26263,-4096,-75776,16240,0,38045
26273,-4096,-88064,19024,0,47852
26283,-4096,-74752,16008,0,22538
26293,-4096,-133120,29232,0,54583
26303,-4096,-146432,35496,0,53876
26313,-4096,-161792,35728,0,31848
26323,-4096,-204800,45472,0,63006
26333,-4096,-240640,53592,0,87194
26343,-4096,-249856,55680,0,94066
26353,-4096,-228352,50808,0,72738
26363,-4096,-177152,39208,0,42705
26373,-4096,-138240,30392,0,42149
26383,-4096,-130048,28536,0,50752
26393,-4096,-164864,36424,0,83131
26403,-4096,-179200,39672,0,86963
26413,-4096,-187392,41528,0,77643
26423,-4096,-222208,49416,0,94971
26433,-4096,-204800,45472,0,70334
26443,-4096,-208896,46400,0,72791
26453,-4096,-218112,48488,0,74053
26463,-4096,-261120,58232,0,79712
26473,-4096,-230400,51272,0,54602
26483,-4096,-238592,53128,0,61289
26493,-4096,-250880,55912,0,75668
26503,-4096,-247808,55216,0,74249
26513,-4096,-252928,56376,0,93235
26523,-4096,-221184,49184,0,87051
26533,0,-165888,37584,0,63341
26543,0,-165888,37584,0,93071
26553,0,-178176,40368,0,122434
26563,0,-160768,36424,0,111524
26573,0,-115712,26216,0,92043
26583,0,-43008,9744,0,42754
26593,0,-73728,16704,0,89345
26603,0,-45056,10208,0,73289
26613,0,-47104,10672,0,83006
26623,0,-8192,1856,0,56477
26633,0,15360,-3480,0,33873
26643,0,-58368,13224,0,90339
26653,0,-76800,17400,0,90184
26663,0,-98304,22272,0,103555
26673,3072,-99328,23200,0,106481
26683,6144,-63488,15776,0,79634
26693,6144,-9216,3480,0,38846
26703,6144,1024,1160,0,40735
26713,6144,-49152,12528,0,87051
26723,46080,-109568,35264,0,143845
26733,46080,-136192,41296,0,145876
26743,110592,-132096,54984,0,132371
26753,110592,-112640,50576,0,101136
26763,122880,-68608,43384,0,76147
26773,132096,-24576,35496,0,75160
26783,147456,58368,20184,0,56968
26793,153600,116736,8352,0,53120
26803,159744,162816,-696,0,42622
26813,159744,232448,-16472,0,236
26823,159744,180224,-4640,0,52427
26833,187392,120832,15080,0,94437
26843,187392,104448,18792,0,84806
26854,196608,153600,9744,0,38627
26864,199680,248832,-11136,0,-21257
26874,199680,328704,-29232,0,-40623
26884,199680,370688,-38744,0,-30885
26894,205824,368640,-36888,0,3696
26904,205824,290816,-19256,0,80998
26914,205824,188416,3944,0,137505
26924,263168,98304,37352,0,164390
26934,301056,49152,57072,0,165793
26944,308224,75776,52664,0,114860
26954,308224,113664,44080,0,79992
26964,342016,209920,29928,0,25127
26974,348160,239616,24592,0,30520
26984,358400,241664,26448,0,51792
26994,358400,218112,31784,0,91366
27004,358400,226304,29928,0,102084
27014,362496,246784,26216,0,108769
27024,362496,310272,11832,0,74124
27034,362496,358400,928,0,50367
27044,362496,370688,-1856,0,52631
27054,362496,332800,6728,0,84840
27064,362496,293888,15544,0,108856
27074,358400,287744,16008,0,97032
27084,358400,278528,18096,0,84546
27094,358400,265216,21112,0,77472
27104,358400,268288,20416,0,65471
27114,358400,242688,26216,0,85725
27124,358400,297984,13688,0,35324
27134,358400,286720,16240,0,47505
27144,358400,275456,18792,0,55034
27154,358400,223232,30624,0,107753
27164,358400,224256,30392,0,123558
27174,358400,275456,18792,0,99417
27184,358400,336896,4872,0,60271
27194,358400,395264,-8352,0,14362
27204,362496,399360,-8352,0,11272
27214,362496,334848,6264,0,64096
27224,362496,275456,19720,0,110546
27234,362496,273408,20184,0,99311
27244,362496,265216,22040,0,101969
27254,369664,306176,14384,0,67614
27264,369664,294912,16936,0,87730
27274,387072,234496,34568,0,154549
27284,387072,242688,32712,0,140289
27294,387072,306176,18328,0,78262
27304,405504,271360,30392,0,124465
27314,405504,280576,28304,0,112099
27324,405504,318464,19720,0,88663
27334,416768,304128,25520,0,101329
27344,416768,374784,9512,0,39335
27354,416768,313344,23432,0,97272
27364,416768,365568,11600,0,56875
27374,416768,284672,29928,0,145832
27384,412672,319488,21112,0,112456
27394,409600,352256,12992,0,97729
27404,409600,347136,14152,0,68114
27414,409600,387072,5104,0,62728
27424,352256,377856,-5800,0,58190
27434,352256,421888,-15776,0,20753
27444,321536,308224,3016,0,115898
27454,305152,328704,-5336,0,79817
27464,308224,276480,7192,0,119810
27474,308224,271360,8352,0,92677
27484,305152,269312,8120,0,75357
27494,308224,268288,9048,0,71020
27504,308224,313344,-1160,0,28965
27514,308224,237568,16008,0,101811
27524,308224,292864,3480,0,54724
27534,342016,247808,21344,0,115016
27544,365568,243712,27608,0,121017
27554,372736,299008,16704,0,77269
27564,384000,269312,25984,0,122017
27574,394240,352256,9512,0,55696
27584,394240,342016,11832,0,80881
27594,398336,399360,-232,0,45422
27604,419840,457728,-8584,0,32634
27614,432128,406528,5800,0,75840
27624,439296,450560,-2552,0,49775
27634,466944,458752,1856,0,56668
27644,466944,354304,25520,0,150958
27654,466944,421888,10208,0,80180
27664,466944,427008,9048,0,89147
27674,564224,370688,43848,0,171148
27684,564224,457728,24128,0,97081
27694,549888,507904,9512,0,75294
27704,549888,471040,17864,0,132596
27714,549888,560128,-2320,0,67179
27724,545792,618496,-16472,0,39334
27734,545792,581632,-8120,0,93113
27744,545792,591872,-10440,0,84758
27754,479232,650240,-42688,0,1944
27764,462848,640000,-40136,0,28362
27774,462848,553984,-20648,0,98701
27784,412672,559104,-33176,0,60608
27794,398336,571392,-39208,0,16759
27804,372736,515072,-32248,0,35573
27814,362496,390144,-6264,0,115483
27824,352256,365568,-3016,0,92903
27834,352256,384000,-7192,0,48019
27844,352256,420864,-15544,0,-180
27854,352256,392192,-9048,0,19333
27864,352256,293888,13224,0,97255
27874,352256,306176,10440,0,69692
27884,352256,337920,3248,0,32598
27894,352256,386048,-7656,0,-15950
27904,352256,379904,-6264,0,26675
27914,269312,307200,-8584,0,33864
27924,269312,312320,-9744,0,28756
27934,259072,337920,-17864,0,-1016
27944,259072,361472,-23200,0,-34264
27954,259072,294912,-8120,0,8125
27964,259072,210944,10904,0,56963
27974,259072,158720,22736,0,77306
27984,259072,181248,17632,0,31418
27994,259072,193536,14848,0,6549
28004,259072,143360,26216,0,49726
28014,259072,106496,34568,0,85688
28024,259072,143360,26216,0,45836
28034,252928,135168,26680,0,50328
28044,252928,137216,26216,0,45310
28054,256000,41984,48488,0,130073
28064,256000,29696,51272,0,134178
28074,205824,86016,27144,0,66986
28084,199680,136192,14384,0,29535
28094,181248,78848,23200,0,93079
28105,162816,50176,25520,0,111582
28115,162816,80896,16472,0,66467
28125,104448,131072,-6032,0,9260
28135,67584,109568,-9512,0,15144
28145,49152,70656,-4872,0,38104
28155,49152,56320,-1624,0,43917
28165,49152,33792,3480,0,55843
28175,-4096,48128,-11832,0,23513
28185,-4096,56320,-13688,0,10494
28195,-4096,-37888,7656,0,96355
28205,-4096,-90112,19488,0,133345
28215,-4096,-86016,18560,0,113076
28225,-4096,-47104,9744,0,57672
28235,-4096,-8192,928,0,15340
28245,-4096,-32768,6496,0,22085
28255,-4096,-92160,19952,0,70764
28265,-4096,-97280,21112,0,70657
28275,-4096,-73728,15776,0,44597
28285,-7168,-79872,16472,0,46309
28295,-7168,-117760,25056,0,78094
28305,-13312,-210944,44776,0,157770
28315,-65536,-175104,24824,0,110193
28325,-65536,-112640,10672,0,49362
28335,-65536,-66560,232,0,12171
28345,-102400,-136192,7656,0,70354
28355,-102400,-197632,21576,0,112943
28365,-182272,-177152,-1160,0,57890
28375,-260096,-183296,-17400,0,27186
28385,-292864,-192512,-22736,0,5453
28395,-292864,-274432,-4176,0,58185
28405,-380928,-403456,5104,0,127199
28415,-380928,-430080,11136,0,110843
28425,-459776,-468992,2088,0,93043
28435,-541696,-457728,-19024,0,30670
28445,-541696,-495616,-10440,0,36443
28455,-541696,-572416,6960,0,70916
28465,-611328,-659456,10904,0,110935
28475,-611328,-688128,17400,0,81089
28485,-660480,-705536,10208,0,48634
28495,-660480,-771072,25056,0,78346
28505,-948224,-862208,-19488,0,71180
28515,-1024000,-955392,-17168,0,100088
28525,-1150976,-992256,-35960,0,67454
28535,-1150976,-1042432,-24592,0,57606
28545,-1150976,-1098752,-11832,0,43475
28555,-1408000,-1210368,-44776,0,8210
28565,-1546240,-1392640,-34800,0,67026
28575,-1529856,-1524736,-1160,0,114192
28585,-1629184,-1617920,-2552,0,79823
28595,-1629184,-1731584,17864,0,73203
28605,-1611776,-1803264,43384,0,94462
28615,-1611776,-1979392,83288,0,193205
28625,-1611776,-2031616,95120,0,192731
28635,-1629184,-2011136,86536,0,134782
28645,-1629184,-1958912,74704,0,69701
28655,-1629184,-1958912,74704,0,68417
28665,-1629184,-2012160,86768,0,133327
28675,-1629184,-2048000,94888,0,165042
28685,-1629184,-1999872,83984,0,124681
28695,-1611776,-1920000,69832,0,64230
