R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
35,1,48,35,1,20,250,0,0,0,0,0,2147483648,10000000,0.000100,0.003000,50,0,0,0,0,0,0,0,0,0.995,0,0,0,0,0,0
sysTickMs,PIDRefXi,PIDRefYi,PIDSensXi,PIDSensYi,PIDPoutXi,PIDIoutXi,PIDDoutXi,PIDUXi
172789,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
172794,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
172799,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
172804,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
172809,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
172814,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
172819,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
172824,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
172829,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
172834,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
172839,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
172844,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
172849,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
172854,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
172859,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
172864,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
172869,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
172874,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
172879,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
172884,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
172889,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
172894,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
172899,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
172904,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
172909,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
172914,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
172919,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
172924,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
172929,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
172934,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
172939,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
172944,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
172949,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
172954,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
172959,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
172964,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
172969,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
172974,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
172979,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
172984,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
172989,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
172994,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
172999,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
173004,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
173009,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
173014,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
173019,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
173024,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
173029,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
173034,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
173039,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
173044,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
173049,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
173054,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
173059,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
173064,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
173069,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
173074,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
173079,-2944000,-18432,4610048,-6430720,-516390,-4282,5449,-526121
