R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
35,1,45,35,1,25,200,0,0,0,0,0,2147483648,10000000,0.000100,0.003000,50,0,0,0,0,0,0,0,0,0.995,0,0,0,0,0,0
sysTickMs,PIDRefXi,PIDRefYi,PIDSensXi,PIDSensYi,PIDPoutXi,PIDIoutXi,PIDDoutXi,PIDUXi
323944,-185344,-12288,-7696384,-6122496,513450,-9656,-280220,784014
323949,-185344,-12288,-7696384,-6122496,513450,-9656,-280220,784014
323954,-185344,-12288,-7696384,-6122496,513450,-9656,-280220,784014
323959,-185344,-12288,-7696384,-6122496,513450,-9656,-280220,784014
323964,-185344,-12288,-7696384,-6122496,513450,-9656,-280220,784014
323969,-185344,-12288,-7696384,-6122496,513450,-9656,-280220,784014
323974,-185344,-12288,-7696384,-6122496,513450,-9656,-280220,784014
323979,-185344,-12288,-7696384,-6122496,513450,-9656,-280220,784014
323984,-185344,-12288,-7696384,-6122496,513450,-9656,-280220,784014
323989,-185344,-12288,-7696384,-6122496,513450,-9656,-280220,784014
323994,-185344,-12288,-7696384,-6122496,513450,-9656,-280220,784014
323999,-185344,-12288,-7696384,-6122496,513450,-9656,-280220,784014
324004,-185344,-12288,-7696384,-6122496,513450,-9656,-280220,784014
324009,-185344,-12288,-7696384,-6122496,513450,-9656,-280220,784014
324014,-185344,-12288,-7696384,-6122496,513450,-9656,-280220,784014
324019,-185344,-12288,-7696384,-6122496,513450,-9656,-280220,784014
324024,-185344,-12288,-7696384,-6122496,513450,-9656,-280220,784014
324029,-185344,-12288,-7696384,-6122496,513450,-9656,-280220,784014
324034,-185344,-12288,-7696384,-6122496,513450,-9656,-280220,784014
324039,-185344,-12288,-7696384,-6122496,513450,-9656,-280220,784014
324044,-185344,-12288,-7696384,-6122496,513450,-9656,-280220,784014
324049,-185344,-12288,-7696384,-6122496,513450,-9656,-280220,784014
324054,-185344,-12288,-7696384,-6122496,513450,-9656,-280220,784014
324059,-185344,-12288,-7696384,-6122496,513450,-9656,-280220,784014
324064,-185344,-12288,-7696384,-6122496,513450,-9656,-280220,784014
324069,-185344,-12288,-7696384,-6122496,513450,-9656,-280220,784014
324074,-185344,-12288,-7696384,-6122496,513450,-9656,-280220,784014
324079,-185344,-12288,-7696384,-6122496,513450,-9656,-280220,784014
324084,-185344,-12288,-7696384,-6122496,513450,-9656,-280220,784014
324089,-185344,-12288,-7696384,-6122496,513450,-9656,-280220,784014
324094,-185344,-12288,-7696384,-6122496,513450,-9656,-280220,784014
324099,-185344,-12288,-7696384,-6122496,513450,-9656,-280220,784014
324104,-185344,-12288,-7696384,-6122496,513450,-9656,-280220,784014
324109,-185344,-12288,-7696384,-6122496,513450,-9656,-280220,784014
324114,-185344,-12288,-7696384,-6122496,513450,-9656,-280220,784014
324119,-185344,-12288,-7696384,-6122496,513450,-9656,-280220,784014
324124,-185344,-12288,-7696384,-6122496,513450,-9656,-280220,784014
324129,-185344,-12288,-7696384,-6122496,513450,-9656,-280220,784014
324134,-185344,-12288,-7696384,-6122496,513450,-9656,-280220,784014
324139,-185344,-12288,-7696384,-6122496,513450,-9656,-280220,784014
324144,-185344,-12288,-7696384,-6122496,513450,-9656,-280220,784014
324149,-185344,-12288,-7696384,-6122496,513450,-9656,-280220,784014
324154,-185344,-12288,-7696384,-6122496,513450,-9656,-280220,784014
