R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
50,1,63,35,1,20,250,0,0,0,0,0,2147483648,10000000,0.000100,0.003000,50,0,0,0,0,0,0,0,0,0.995,0,0,0,0,0,0
sysTickMs,PIDRefXi,PIDRefYi,PIDSensXi,PIDSensYi,PIDPoutXi,PIDIoutXi,PIDDoutXi,PIDUXi
33867,0,-9216,6144,-3072,-600,-47,811,-1458
33872,0,-9216,6144,-3072,-600,-47,811,-1458
33877,0,-9216,6144,-3072,-600,-47,811,-1458
33882,0,-9216,6144,-3072,-600,-47,811,-1458
33887,0,-9216,6144,-3072,-600,-47,811,-1458
33892,0,-9216,6144,-3072,-600,-47,811,-1458
33897,0,-9216,6144,-3072,-600,-47,811,-1458
33902,0,-9216,6144,-3072,-600,-47,811,-1458
33907,0,-9216,6144,-3072,-600,-47,811,-1458
33912,0,-9216,6144,-3072,-600,-47,811,-1458
33917,0,-9216,6144,-3072,-600,-47,811,-1458
33922,0,-9216,6144,-3072,-600,-47,811,-1458
33927,0,-9216,6144,-3072,-600,-47,811,-1458
33932,0,-9216,6144,-3072,-600,-47,811,-1458
33937,0,-9216,6144,-3072,-600,-47,811,-1458
33942,0,-9216,6144,-3072,-600,-47,811,-1458
33947,0,-9216,6144,-3072,-600,-47,811,-1458
33952,0,-9216,6144,-3072,-600,-47,811,-1458
33957,0,-9216,6144,-3072,-600,-47,811,-1458
33962,0,-9216,6144,-3072,-600,-47,811,-1458
33967,0,-9216,6144,-3072,-600,-47,811,-1458
33972,0,-9216,6144,-3072,-600,-47,811,-1458
33977,0,-9216,6144,-3072,-600,-47,811,-1458
33982,0,-9216,6144,-3072,-600,-47,811,-1458
33987,0,-9216,6144,-3072,-600,-47,811,-1458
33992,0,-9216,6144,-3072,-600,-47,811,-1458
33997,0,-9216,6144,-3072,-600,-47,811,-1458
34002,0,-9216,6144,-3072,-600,-47,811,-1458
34007,0,-9216,6144,-3072,-600,-47,811,-1458
34012,0,-9216,6144,-3072,-600,-47,811,-1458
34017,0,-9216,6144,-3072,-600,-47,811,-1458
34022,0,-9216,6144,-3072,-600,-47,811,-1458
34027,0,-9216,6144,-3072,-600,-47,811,-1458
34032,0,-9216,6144,-3072,-600,-47,811,-1458
34037,0,-9216,6144,-3072,-600,-47,811,-1458
34042,0,-9216,6144,-3072,-600,-47,811,-1458
34047,0,-9216,6144,-3072,-600,-47,811,-1458
34052,0,-9216,6144,-3072,-600,-47,811,-1458
34057,0,-9216,6144,-3072,-600,-47,811,-1458
34062,0,-9216,6144,-3072,-600,-47,811,-1458
34067,0,-9216,6144,-3072,-600,-47,811,-1458
34072,0,-9216,6144,-3072,-600,-47,811,-1458
34077,0,-9216,6144,-3072,-600,-47,811,-1458
34082,0,-9216,6144,-3072,-600,-47,811,-1458
34087,0,-9216,6144,-3072,-600,-47,811,-1458
34092,0,-9216,6144,-3072,-600,-47,811,-1458
34097,0,-9216,6144,-3072,-600,-47,811,-1458
34102,0,-9216,6144,-3072,-600,-47,811,-1458
34107,0,-9216,6144,-3072,-600,-47,811,-1458
34112,0,-9216,6144,-3072,-600,-47,811,-1458
34117,0,-9216,6144,-3072,-600,-47,811,-1458
34122,0,-9216,6144,-3072,-600,-47,811,-1458
34127,0,-9216,6144,-3072,-600,-47,811,-1458
34132,0,-9216,6144,-3072,-600,-47,811,-1458
34137,0,-9216,6144,-3072,-600,-47,811,-1458
34142,0,-9216,6144,-3072,-600,-47,811,-1458
34147,0,-9216,6144,-3072,-600,-47,811,-1458
34152,0,-9216,6144,-3072,-600,-47,811,-1458
34157,0,-9216,6144,-3072,-600,-47,811,-1458
34162,0,-9216,6144,-3072,-600,-47,811,-1458
34167,0,-9216,6144,-3072,-600,-47,811,-1458
34172,0,-9216,6144,-3072,-600,-47,811,-1458
34177,0,-9216,6144,-3072,-600,-47,811,-1458
34182,0,-9216,6144,-3072,-600,-47,811,-1458
34187,0,-9216,6144,-3072,-600,-47,811,-1458
34192,0,-9216,6144,-3072,-600,-47,811,-1458
34197,0,-9216,6144,-3072,-600,-47,811,-1458
34202,0,-9216,6144,-3072,-600,-47,811,-1458
34207,0,-9216,6144,-3072,-600,-47,811,-1458
34212,0,-9216,6144,-3072,-600,-47,811,-1458
34217,0,-9216,6144,-3072,-600,-47,811,-1458
34222,0,-9216,6144,-3072,-600,-47,811,-1458
34227,0,-9216,6144,-3072,-600,-47,811,-1458
34232,0,-9216,6144,-3072,-600,-47,811,-1458
34237,0,-9216,6144,-3072,-600,-47,811,-1458
34242,0,-9216,6144,-3072,-600,-47,811,-1458
34247,0,-9216,6144,-3072,-600,-47,811,-1458
34252,0,-9216,6144,-3072,-600,-47,811,-1458
34257,0,-9216,6144,-3072,-600,-47,811,-1458
34262,0,-9216,6144,-3072,-600,-47,811,-1458
34267,0,-9216,6144,-3072,-600,-47,811,-1458
34272,0,-9216,6144,-3072,-600,-47,811,-1458
34277,0,-9216,6144,-3072,-600,-47,811,-1458
34282,0,-9216,6144,-3072,-600,-47,811,-1458
34287,0,-9216,6144,-3072,-600,-47,811,-1458
34292,0,-9216,6144,-3072,-600,-47,811,-1458
34297,0,-9216,6144,-3072,-600,-47,811,-1458
34302,0,-9216,6144,-3072,-600,-47,811,-1458
34307,0,-9216,6144,-3072,-600,-47,811,-1458
34312,0,-9216,6144,-3072,-600,-47,811,-1458
34317,0,-9216,6144,-3072,-600,-47,811,-1458
34322,0,-9216,6144,-3072,-600,-47,811,-1458
34327,0,-9216,6144,-3072,-600,-47,811,-1458
34332,0,-9216,3072,-5120,-300,-1,-166,-135
34337,0,-9216,7168,-4096,-700,-1,234,-935
34342,0,-9216,12288,-1024,-1200,-2,1065,-2367
34347,0,-9216,9216,-8192,-900,-3,-339,-564
34352,0,-9216,6144,-4096,-600,-3,-1093,490
34357,0,-9216,9216,-11264,-900,-3,-93,-468
34362,0,-9216,6144,-10240,-600,-4,-670,66
34367,0,-6144,5120,-6144,-500,-4,-723,219
34372,0,-6144,5120,-2048,-1000,-5,884,-1889
34377,0,-6144,3072,-6144,-300,-5,-889,584
34382,0,-6144,11264,-1024,-1100,-5,1172,-2277
34388,0,-6144,8192,-4096,-800,-6,84,-890
34393,0,-6144,8192,-7168,-800,-6,65,-871
34398,0,-6144,8192,-5120,-800,-7,-354,-453
34403,0,-6144,6144,-7168,-600,-7,-739,132
34408,0,-6144,8192,-10240,-800,-7,-85,-722
34413,0,-6144,1024,-11264,-100,-8,-1592,1484
34418,0,-6144,8192,-10240,-800,-8,319,-1127
34423,0,-9216,2048,-8192,-200,-8,-1158,950
34428,0,-9216,5120,-12288,-500,-9,-485,-24
34433,0,-9216,6144,-13312,-600,-9,-562,-47
34438,0,-9216,6144,-8192,-600,-10,-520,-90
34443,0,-9216,10240,-6144,-1000,-10,488,-1498
