R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
42,1,53,35,1,20,250,0,0,0,0,0,2147483648,10000000,0.000100,0.003000,50,0,0,0,0,0,0,0,0,0.995,0,0,0,0,0,0
sysTickMs,PIDRefXi,PIDRefYi,PIDSensXi,PIDSensYi,PIDPoutXi,PIDIoutXi,PIDDoutXi,PIDUXi
105758,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105763,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105768,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105773,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105778,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105783,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105788,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105793,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105798,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105803,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105808,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105813,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105818,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105823,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105828,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105833,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105838,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105843,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105848,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105853,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105858,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105863,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105868,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105873,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105878,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105883,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105888,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105893,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105898,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105903,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105908,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105913,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105918,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105923,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105928,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105933,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105938,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105943,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105948,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105953,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105958,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105963,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105968,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105973,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105978,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105983,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105988,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105993,579584,-9216,2592768,2048,-137620,6176,100275,-231719
105998,579584,-9216,2592768,2048,-137620,6176,100275,-231719
106003,579584,-9216,2592768,2048,-137620,6176,100275,-231719
106008,579584,-9216,2592768,2048,-137620,6176,100275,-231719
106013,579584,-9216,2592768,2048,-137620,6176,100275,-231719
106018,579584,-9216,2592768,2048,-137620,6176,100275,-231719
