R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
63,1,79,35,1,20,250,0,0,0,0,0,2147483648,10000000,0.000100,0.003000,50,0,0,0,0,0,0,0,0,0.995,0,0,0,0,0,0
sysTickMs,PIDRefXi,PIDRefYi,PIDSensXi,PIDSensYi,PIDPoutXi,PIDIoutXi,PIDDoutXi,PIDUXi
139900,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
139905,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
139910,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
139915,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
139920,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
139925,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
139930,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
139935,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
139940,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
139945,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
139950,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
139955,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
139960,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
139965,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
139970,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
139975,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
139980,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
139985,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
139990,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
139995,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140000,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140005,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140010,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140015,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140020,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140025,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140030,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140035,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140040,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140045,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140050,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140055,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140060,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140065,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140070,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140075,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140080,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140085,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140090,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140095,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140100,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140105,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140110,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140115,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140121,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140126,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140131,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140136,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140141,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140146,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140151,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140156,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140161,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140166,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140171,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140176,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140181,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140186,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140191,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140196,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140201,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140206,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140211,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140216,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140221,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140226,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140231,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140236,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140241,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140246,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140251,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140256,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140261,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140266,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140271,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140276,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140281,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140286,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140291,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140296,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140301,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140306,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140311,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140316,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140321,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140326,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140331,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140336,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140341,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140346,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140351,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140356,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140361,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140366,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140371,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140376,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140381,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140386,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140391,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140396,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140401,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140406,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140411,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140416,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140421,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140426,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140431,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140436,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140441,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140446,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140451,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140456,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140461,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140466,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140471,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140476,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140481,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140486,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140491,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140496,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140501,0,-269312,7451648,-16118784,-815024,-10500,-357652,-467872
140506,0,-9216,10240,-5120,-1260,-1,2680,-3941
140511,0,-9216,10240,-9216,-1260,-1,2010,-3271
140516,0,-9216,12288,-8192,-1512,-1,2054,-3567
140521,0,-9216,10240,-9216,-1260,-2,1195,-2457
140526,0,-9216,7168,-5120,-882,-2,-189,-695
140531,0,-9216,8192,-8192,-1008,-3,-92,-919
140536,0,-9216,6144,-6144,-756,-3,-671,-88
140541,0,-9216,8192,-7168,-1008,-3,303,-1314
140546,0,-9216,10240,-6144,-1260,-4,824,-2088
140551,0,-9216,6144,-11264,-756,-4,371,-1383
140556,0,-9216,11264,-13312,-1386,-4,983,-2373
140561,0,-9216,8192,-14336,-1008,-5,110,-1123
140566,0,-9216,11264,-8192,-1386,-5,19,-1032
140571,0,-9216,7168,-4096,-882,-6,-68,-820
140576,0,-9216,4096,-7168,-504,-6,-1008,498
140581,0,-9216,7168,-7168,-882,-6,-406,-230
140586,0,-9216,4096,-4096,-504,-7,-753,242
140591,0,-9216,7168,-1024,-882,-7,86,-975
140596,0,-9216,10240,-9216,-1260,-7,-1220,835
140601,0,-9216,6144,-9216,-756,-8,-261,-503
140606,0,-9216,11264,-8192,-1386,-8,1031,-2425
140611,0,-9216,8192,-8192,-1008,-9,-521,-2698
140616,0,-9216,9216,-9216,-1134,-9,-526,-617
140621,0,-9216,12288,-7168,-1512,-10,433,-1955
140626,0,-9216,7168,-11264,-882,-10,-1081,-748
140631,0,-9216,6144,-11264,-756,-11,-902,135
140636,0,-9216,9216,-5120,-1134,-11,337,-1482
140641,0,-9216,5120,-1024,-630,-11,-1100,459
140646,0,-9216,9216,-9216,-1134,-12,448,-1594
140651,0,-9216,10240,-9216,-1260,-12,848,-2120
140656,0,-9216,7168,-8192,-882,-13,-111,-784
140661,0,-9216,8192,-10240,-1008,-13,703,-1724
140666,0,-9216,2048,-2048,-252,-13,-1326,1061
140671,0,-9216,13312,0,-1638,-14,139,-1287
140676,0,-9216,6144,-2048,-756,-14,-1442,672
140681,0,-9216,0,-1024,0,-14,-2079,2065
140686,0,-9216,12288,5120,-1512,-15,694,-1843
140691,0,-9216,-2048,2048,252,-15,-2387,2624
140696,0,-9216,-12288,6144,1512,-15,-5449,6946
140701,0,-9216,10240,-2048,-1260,-15,1880,-3155
140706,0,-9216,4096,1024,-504,-16,-1225,705
140711,0,-9216,3072,10240,-378,-17,-2595,2200
140716,0,-9216,14336,-18432,-1764,-17,1268,-3049
140721,0,-9216,-4096,-23552,504,-17,-3945,4432
140726,0,-9216,0,2048,0,-18,-1466,1448
140731,0,-9216,5120,-6144,-630,-18,-589,-59
140736,0,-9216,20480,-16384,-2520,-19,3717,-6256
140741,0,-9216,10240,-16384,-1260,-19,-425,-854
140746,0,-9216,11264,-10240,-1386,-20,241,-1647
140751,0,-9216,0,-13312,0,-20,-2320,2300
140756,0,-9216,11264,-13312,-1386,-20,1586,-2992
140761,0,-9216,6144,-8192,-756,-21,-661,-116
140766,0,-9216,-2048,-19456,252,-21,-2662,2893
140771,0,-9216,-1024,-13312,126,-21,-1915,2020
140776,0,-9216,-6144,-8192,756,-21,-2194,2929
140781,0,-9216,10240,-14336,-1260,-21,2719,-4000
140786,0,-9216,9216,-11264,-1134,-21,1774,-2929
140791,0,-9216,15360,4096,-1890,-22,2690,-4602
140796,0,-9216,17408,-6144,-2142,-23,2492,-4657
140801,0,-9216,10240,-9216,-1260,-23,544,-1827
140806,0,-9216,5120,-12288,-630,-23,-1061,408
140811,0,-9216,6144,-6144,-756,-24,-555,-225
140816,0,-9216,4096,-9216,-504,-24,-1423,895
140821,0,-9216,19456,-9216,-2394,-25,3654,-6073
140826,0,-9216,17408,-8192,-2142,-25,3437,-5604
