R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
35,1,44,35,1,20,250,0,0,0,0,0,2147483648,10000000,0.000100,0.003000,50,0,0,0,0,0,0,0,0,0.995,0,0,0,0,0,0
sysTickMs,PIDRefXi,PIDRefYi,PIDSensXi,PIDSensYi,PIDPoutXi,PIDIoutXi,PIDDoutXi,PIDUXi
71898,0,-9216,36864,-5120,-2520,-64,1622,-4206
71903,0,-9216,36864,-5120,-2520,-64,1622,-4206
71908,0,-9216,36864,-5120,-2520,-64,1622,-4206
71913,0,-9216,36864,-5120,-2520,-64,1622,-4206
71918,0,-9216,36864,-5120,-2520,-64,1622,-4206
71923,0,-9216,36864,-5120,-2520,-64,1622,-4206
71928,0,-9216,36864,-5120,-2520,-64,1622,-4206
71933,0,-9216,36864,-5120,-2520,-64,1622,-4206
71938,0,-9216,36864,-5120,-2520,-64,1622,-4206
71943,0,-9216,36864,-5120,-2520,-64,1622,-4206
71948,0,-9216,36864,-5120,-2520,-64,1622,-4206
71953,0,-9216,36864,-5120,-2520,-64,1622,-4206
71958,0,-9216,36864,-5120,-2520,-64,1622,-4206
71963,0,-9216,36864,-5120,-2520,-64,1622,-4206
71968,0,-9216,36864,-5120,-2520,-64,1622,-4206
71973,0,-9216,36864,-5120,-2520,-64,1622,-4206
71978,0,-9216,36864,-5120,-2520,-64,1622,-4206
71983,0,-9216,36864,-5120,-2520,-64,1622,-4206
71988,0,-9216,36864,-5120,-2520,-64,1622,-4206
71993,0,-9216,36864,-5120,-2520,-64,1622,-4206
71998,0,-9216,36864,-5120,-2520,-64,1622,-4206
72003,0,-9216,36864,-5120,-2520,-64,1622,-4206
72008,0,-9216,36864,-5120,-2520,-64,1622,-4206
72013,0,-9216,36864,-5120,-2520,-64,1622,-4206
72018,0,-9216,36864,-5120,-2520,-64,1622,-4206
72023,0,-9216,36864,-5120,-2520,-64,1622,-4206
72028,0,-9216,36864,-5120,-2520,-64,1622,-4206
72033,0,-9216,36864,-5120,-2520,-64,1622,-4206
72038,0,-9216,36864,-5120,-2520,-64,1622,-4206
72043,0,-9216,36864,-5120,-2520,-64,1622,-4206
72048,0,-9216,36864,-5120,-2520,-64,1622,-4206
72053,0,-9216,36864,-5120,-2520,-64,1622,-4206
72058,0,-9216,36864,-5120,-2520,-64,1622,-4206
72063,0,-9216,36864,-5120,-2520,-64,1622,-4206
72068,0,-9216,36864,-5120,-2520,-64,1622,-4206
72073,0,-9216,36864,-5120,-2520,-64,1622,-4206
72078,0,-9216,36864,-5120,-2520,-64,1622,-4206
72083,0,-9216,36864,-5120,-2520,-64,1622,-4206
72088,0,-9216,36864,-5120,-2520,-64,1622,-4206
