R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
57,1,71,35,1,20,250,0,0,0,0,0,2147483648,10000000,0.000100,0.003000,50,0,0,0,0,0,0,0,0,0.995,0,0,0,0,0,0
sysTickMs,PIDRefXi,PIDRefYi,PIDSensXi,PIDSensYi,PIDPoutXi,PIDIoutXi,PIDDoutXi,PIDUXi
67473,0,0,0,0,0,0,0,0
67478,0,0,0,0,0,0,0,0
67483,0,0,0,0,0,0,0,0
67488,0,0,0,0,0,0,0,0
67493,0,0,0,0,0,0,0,0
67498,0,0,0,0,0,0,0,0
67503,0,0,0,0,0,0,0,0
67508,0,0,0,0,0,0,0,0
67513,0,0,0,0,0,0,0,0
67518,0,0,0,0,0,0,0,0
67523,0,0,0,0,0,0,0,0
67528,0,0,0,0,0,0,0,0
67533,0,0,0,0,0,0,0,0
67538,0,0,0,0,0,0,0,0
67543,0,0,0,0,0,0,0,0
67548,0,0,0,0,0,0,0,0
67553,0,0,0,0,0,0,0,0
67558,0,0,0,0,0,0,0,0
67563,0,0,0,0,0,0,0,0
67568,0,0,0,0,0,0,0,0
67573,0,0,0,0,0,0,0,0
67578,0,0,0,0,0,0,0,0
67583,0,0,0,0,0,0,0,0
67588,0,0,0,0,0,0,0,0
67593,0,0,0,0,0,0,0,0
67598,0,0,0,0,0,0,0,0
67603,0,0,0,0,0,0,0,0
67608,0,0,0,0,0,0,0,0
67613,0,0,0,0,0,0,0,0
67618,0,0,0,0,0,0,0,0
67623,0,0,0,0,0,0,0,0
67628,0,0,0,0,0,0,0,0
67633,0,0,0,0,0,0,0,0
67638,0,0,0,0,0,0,0,0
67643,0,0,0,0,0,0,0,0
67648,0,0,0,0,0,0,0,0
67653,0,0,0,0,0,0,0,0
67658,0,0,0,0,0,0,0,0
67663,0,0,0,0,0,0,0,0
67668,0,0,0,0,0,0,0,0
67673,0,0,0,0,0,0,0,0
67678,0,0,0,0,0,0,0,0
67683,0,0,0,0,0,0,0,0
67688,0,0,0,0,0,0,0,0
67693,0,0,0,0,0,0,0,0
67698,0,0,0,0,0,0,0,0
67703,0,0,0,0,0,0,0,0
67708,0,0,0,0,0,0,0,0
67713,0,0,0,0,0,0,0,0
67718,0,0,0,0,0,0,0,0
67723,0,0,0,0,0,0,0,0
67728,0,0,0,0,0,0,0,0
67733,0,0,0,0,0,0,0,0
67738,0,0,0,0,0,0,0,0
67743,0,0,0,0,0,0,0,0
67748,0,0,0,0,0,0,0,0
67753,0,0,0,0,0,0,0,0
67758,0,0,0,0,0,0,0,0
67763,0,0,0,0,0,0,0,0
67768,0,0,0,0,0,0,0,0
67773,0,0,0,0,0,0,0,0
67778,0,0,0,0,0,0,0,0
67783,0,0,0,0,0,0,0,0
67788,0,0,0,0,0,0,0,0
67793,0,0,0,0,0,0,0,0
67798,0,0,0,0,0,0,0,0
67803,0,0,0,0,0,0,0,0
67808,0,0,0,0,0,0,0,0
67813,0,0,0,0,0,0,0,0
67818,0,0,0,0,0,0,0,0
67823,0,0,0,0,0,0,0,0
67828,0,0,0,0,0,0,0,0
67833,0,0,0,0,0,0,0,0
67838,0,0,0,0,0,0,0,0
67843,0,0,0,0,0,0,0,0
67848,0,0,0,0,0,0,0,0
67853,0,0,0,0,0,0,0,0
67858,0,0,0,0,0,0,0,0
67863,0,0,0,0,0,0,0,0
67868,0,0,0,0,0,0,0,0
67873,0,0,0,0,0,0,0,0
67878,0,0,0,0,0,0,0,0
67883,0,0,0,0,0,0,0,0
67888,0,0,0,0,0,0,0,0
67893,0,0,0,0,0,0,0,0
67898,0,0,0,0,0,0,0,0
67903,0,0,0,0,0,0,0,0
67908,0,0,0,0,0,0,0,0
67913,0,0,0,0,0,0,0,0
67918,0,0,0,0,0,0,0,0
67923,0,0,0,0,0,0,0,0
67928,0,0,0,0,0,0,0,0
67933,0,0,0,0,0,0,0,0
67938,0,0,0,0,0,0,0,0
67943,0,0,0,0,0,0,0,0
67948,0,0,0,0,0,0,0,0
67953,0,0,0,0,0,0,0,0
67958,0,0,0,0,0,0,0,0
67963,0,0,0,0,0,0,0,0
67968,0,0,0,0,0,0,0,0
67973,0,0,0,0,0,0,0,0
67978,0,0,0,0,0,0,0,0
67983,0,0,0,0,0,0,0,0
67988,0,0,0,0,0,0,0,0
67993,0,0,0,0,0,0,0,0
67998,0,0,0,0,0,0,0,0
68003,0,0,0,0,0,0,0,0
68008,0,0,0,0,0,0,0,0
68013,0,0,0,0,0,0,0,0
68018,0,0,0,0,0,0,0,0
68023,0,0,0,0,0,0,0,0
68028,0,0,0,0,0,0,0,0
68033,0,0,0,0,0,0,0,0
68038,0,0,0,0,0,0,0,0
68043,0,0,0,0,0,0,0,0
68048,0,0,0,0,0,0,0,0
68053,0,0,0,0,0,0,0,0
68058,0,0,0,0,0,0,0,0
68063,0,0,0,0,0,0,0,0
68068,0,0,0,0,0,0,0,0
68073,0,-9216,10240,-12288,-1140,-1,1334,-2475
68078,0,-9216,7168,-12288,-798,-2,-5,-795
68083,0,-9216,8192,-9216,-912,-2,-70,-844
68088,0,-9216,6144,-5120,-684,-3,-846,159
68093,0,-9216,5120,-7168,-570,-3,-837,264
68098,0,-9216,4096,-8192,-456,-3,-1262,803
68103,0,-9216,7168,-6144,-798,-4,-525,-277
68108,0,-9216,10240,-6144,-1140,-4,489,-1633
68113,0,-9216,5120,-1024,-570,-5,-924,349
68119,0,-9216,5120,-12288,-570,-5,-386,-189
68124,0,-9216,5120,-8192,-570,-5,-430,-145
68129,0,-9216,4096,-6144,-456,-5,173,-977
68134,0,-9216,4096,-7168,-456,-6,-681,219
68139,0,-9216,2048,-6144,-228,-6,-1344,1110
68144,0,-9216,5120,-9216,-570,-6,-1500,1380
68149,0,-9216,7168,-7168,-798,-7,26,-831
68154,0,-9216,7168,-9216,-798,-7,39,-844
68159,0,-9216,4096,-9216,-456,-8,-616,152
68164,0,-9216,9216,-4096,-1026,-8,563,-1597
68169,0,-9216,8192,-3072,-912,-8,143,-1063
68174,0,-9216,8192,-5120,-912,-9,195,-1116
68179,0,-9216,9216,-8192,-1026,-9,429,-1464
68184,0,-9216,9216,-9216,-1026,-10,260,-1296
68189,0,-9216,8192,-4096,-912,-10,-144,-778
68194,0,-9216,3072,-6144,-342,-10,-1561,1209
68199,0,-9216,10240,-12288,-1140,-11,485,-1636
68204,0,-9216,5120,-4096,-570,-11,-919,338
68209,0,-9216,11264,-7168,-1254,-12,758,-2024
68214,0,-9216,9216,-14336,-1026,-12,368,-1406
68219,0,-9216,10240,-4096,-1140,-12,732,-1884
68224,0,-9216,16384,-4096,-1824,-13,1655,-3492
