R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
35,1,25,35,1,25,200,0,0,0,0,0,2147483648,10000000,0.000100,0.003000,50,0,0,0,0,0,0,0,0,0.995,0,0,0,0,0,0
sysTickMs,PIDRefXi,PIDRefYi,PIDSensXi,PIDSensYi,PIDPoutXi,PIDIoutXi,PIDDoutXi,PIDUXi
50908,0,-9216,-11264,-109568,770,-147,-297,920
50913,0,-9216,-11264,-109568,770,-147,-297,920
50918,0,-9216,-11264,-109568,770,-147,-297,920
50923,0,-9216,-11264,-109568,770,-147,-297,920
50928,0,-9216,-11264,-109568,770,-147,-297,920
50933,0,-9216,-11264,-109568,770,-147,-297,920
50938,0,-9216,-11264,-109568,770,-147,-297,920
50943,0,-9216,-11264,-109568,770,-147,-297,920
50948,0,-9216,-11264,-109568,770,-147,-297,920
50953,0,-9216,-11264,-109568,770,-147,-297,920
50958,0,-9216,-11264,-109568,770,-147,-297,920
50963,0,-9216,-11264,-109568,770,-147,-297,920
50969,0,-9216,-11264,-109568,770,-147,-297,920
50974,0,-9216,-11264,-109568,770,-147,-297,920
50979,0,-9216,-11264,-109568,770,-147,-297,920
50984,0,-9216,-11264,-109568,770,-147,-297,920
50989,0,-9216,-11264,-109568,770,-147,-297,920
50994,0,-9216,-11264,-109568,770,-147,-297,920
50999,0,-9216,-11264,-109568,770,-147,-297,920
51004,0,-9216,-11264,-109568,770,-147,-297,920
51009,0,-9216,-11264,-109568,770,-147,-297,920
51014,0,-9216,-11264,-109568,770,-147,-297,920
51019,0,-9216,-11264,-109568,770,-147,-297,920
51024,0,-9216,-11264,-109568,770,-147,-297,920
51029,0,-9216,-11264,-109568,770,-147,-297,920
51034,0,-9216,-11264,-109568,770,-147,-297,920
51039,0,-9216,-11264,-109568,770,-147,-297,920
51044,0,-9216,-11264,-109568,770,-147,-297,920
51049,0,-9216,-11264,-109568,770,-147,-297,920
51054,0,-9216,-11264,-109568,770,-147,-297,920
51059,0,-9216,-11264,-109568,770,-147,-297,920
51064,0,-9216,-11264,-109568,770,-147,-297,920
51069,0,-9216,-11264,-109568,770,-147,-297,920
51074,0,-9216,-11264,-109568,770,-147,-297,920
51079,0,-9216,-11264,-109568,770,-147,-297,920
51084,0,-9216,-11264,-109568,770,-147,-297,920
51089,0,-9216,-11264,-109568,770,-147,-297,920
51094,0,-9216,-11264,-109568,770,-147,-297,920
51099,0,-9216,-11264,-109568,770,-147,-297,920
51104,0,-9216,-11264,-109568,770,-147,-297,920
51109,0,-9216,-11264,-109568,770,-147,-297,920
51114,0,-9216,-11264,-109568,770,-147,-297,920
51119,0,-9216,-11264,-109568,770,-147,-297,920
51124,0,-9216,-11264,-109568,770,-147,-297,920
51129,0,-9216,-11264,-109568,770,-147,-297,920
51134,0,-9216,-11264,-109568,770,-147,-297,920
51139,0,-9216,-11264,-109568,770,-147,-297,920
51144,0,-9216,-11264,-109568,770,-147,-297,920
51149,0,-9216,-11264,-109568,770,-147,-297,920
51154,0,-9216,-11264,-109568,770,-147,-297,920
51159,0,-9216,-11264,-109568,770,-147,-297,920
51164,0,-9216,-11264,-109568,770,-147,-297,920
51169,0,-9216,-11264,-109568,770,-147,-297,920
51174,0,-9216,-11264,-109568,770,-147,-297,920
51179,0,-9216,-11264,-109568,770,-147,-297,920
51184,0,-9216,-11264,-109568,770,-147,-297,920
51189,0,-9216,-11264,-109568,770,-147,-297,920
51194,0,-9216,-11264,-109568,770,-147,-297,920
51199,0,-9216,-11264,-109568,770,-147,-297,920
51204,0,-9216,-11264,-109568,770,-147,-297,920
51209,0,-9216,-11264,-109568,770,-147,-297,920
51214,0,-9216,-11264,-109568,770,-147,-297,920
51219,0,-9216,-11264,-109568,770,-147,-297,920
51224,0,-9216,-11264,-109568,770,-147,-297,920
51229,0,-9216,-11264,-109568,770,-147,-297,920
51234,0,-9216,-11264,-109568,770,-147,-297,920
51239,0,-9216,-11264,-109568,770,-147,-297,920
51244,0,-9216,-11264,-109568,770,-147,-297,920
51249,0,-9216,-11264,-109568,770,-147,-297,920
51254,0,-9216,-11264,-109568,770,-147,-297,920
51259,0,-9216,-11264,-109568,770,-147,-297,920
51264,0,-9216,-11264,-109568,770,-147,-297,920
51269,0,-9216,-11264,-109568,770,-147,-297,920
51274,0,-9216,-11264,-109568,770,-147,-297,920
51279,0,-9216,-11264,-109568,770,-147,-297,920
51284,0,-9216,-11264,-109568,770,-147,-297,920
51289,0,-9216,-11264,-109568,770,-147,-297,920
51294,0,-9216,-11264,-109568,770,-147,-297,920
51299,0,-9216,-11264,-109568,770,-147,-297,920
51304,0,-9216,-11264,-109568,770,-147,-297,920
51309,0,-9216,-11264,-109568,770,-147,-297,920
51314,0,-9216,-11264,-109568,770,-147,-297,920
