R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
35,1,20,35,1,20,250,0,0,0,0,0,2147483648,10000000,0.000100,0.003000,50,0,0,0,0,0,0,0,0,0.995,0,0,0,0,0,0
sysTickMs,PIDRefXi,PIDRefYi,PIDSensXi,PIDSensYi,PIDPoutXi,PIDIoutXi,PIDDoutXi,PIDUXi
30810,0,0,0,0,0,0,0,0
30815,0,0,0,0,0,0,0,0
30820,0,0,0,0,0,0,0,0
30825,0,0,0,0,0,0,0,0
30830,0,0,0,0,0,0,0,0
30835,0,0,0,0,0,0,0,0
30840,0,0,0,0,0,0,0,0
30845,0,0,0,0,0,0,0,0
30850,0,0,0,0,0,0,0,0
30855,0,0,0,0,0,0,0,0
30860,0,0,0,0,0,0,0,0
30865,0,0,0,0,0,0,0,0
30870,0,0,0,0,0,0,0,0
30875,0,0,0,0,0,0,0,0
30880,0,0,0,0,0,0,0,0
30885,0,0,0,0,0,0,0,0
30890,0,0,0,0,0,0,0,0
30895,0,0,0,0,0,0,0,0
30900,0,0,0,0,0,0,0,0
30905,0,0,0,0,0,0,0,0
30910,0,0,0,0,0,0,0,0
30915,0,0,0,0,0,0,0,0
30920,0,0,0,0,0,0,0,0
30925,0,0,0,0,0,0,0,0
30930,0,0,0,0,0,0,0,0
30935,0,0,0,0,0,0,0,0
30940,0,0,0,0,0,0,0,0
30945,0,0,0,0,0,0,0,0
30950,0,0,0,0,0,0,0,0
30955,0,0,0,0,0,0,0,0
30960,0,0,0,0,0,0,0,0
30965,0,0,0,0,0,0,0,0
30970,0,0,0,0,0,0,0,0
30975,0,0,0,0,0,0,0,0
30980,0,0,0,0,0,0,0,0
30985,0,0,0,0,0,0,0,0
30990,0,0,0,0,0,0,0,0
30995,0,0,0,0,0,0,0,0
31000,0,0,0,0,0,0,0,0
31005,0,0,0,0,0,0,0,0
31010,0,0,0,0,0,0,0,0
31015,0,0,0,0,0,0,0,0
31020,0,0,0,0,0,0,0,0
31025,0,0,0,0,0,0,0,0
31030,0,0,0,0,0,0,0,0
31035,0,0,0,0,0,0,0,0
31040,0,0,0,0,0,0,0,0
31045,0,0,0,0,0,0,0,0
31050,0,0,0,0,0,0,0,0
31055,0,0,0,0,0,0,0,0
31060,0,0,0,0,0,0,0,0
31065,0,0,0,0,0,0,0,0
31070,0,0,0,0,0,0,0,0
31075,0,0,0,0,0,0,0,0
31080,0,0,0,0,0,0,0,0
31085,0,0,0,0,0,0,0,0
31090,0,0,0,0,0,0,0,0
31095,0,0,0,0,0,0,0,0
31100,0,0,0,0,0,0,0,0
31105,0,0,0,0,0,0,0,0
31110,0,0,0,0,0,0,0,0
31115,0,0,0,0,0,0,0,0
31120,0,0,0,0,0,0,0,0
31125,0,0,0,0,0,0,0,0
31130,0,0,0,0,0,0,0,0
31135,0,0,0,0,0,0,0,0
31140,0,0,0,0,0,0,0,0
31145,0,0,0,0,0,0,0,0
31150,0,0,0,0,0,0,0,0
31155,0,0,0,0,0,0,0,0
31160,0,0,0,0,0,0,0,0
31165,0,0,0,0,0,0,0,0
31170,0,0,0,0,0,0,0,0
31175,0,0,0,0,0,0,0,0
31180,0,0,0,0,0,0,0,0
31185,0,0,0,0,0,0,0,0
31190,0,0,0,0,0,0,0,0
31195,0,0,0,0,0,0,0,0
31200,0,0,0,0,0,0,0,0
31205,0,0,0,0,0,0,0,0
31210,0,0,0,0,0,0,0,0
31215,0,0,0,0,0,0,0,0
31220,0,0,0,0,0,0,0,0
31225,0,0,0,0,0,0,0,0
31230,0,0,0,0,0,0,0,0
31235,0,0,0,0,0,0,0,0
31240,0,0,0,0,0,0,0,0
31245,0,0,0,0,0,0,0,0
31250,0,0,0,0,0,0,0,0
31255,0,0,0,0,0,0,0,0
31260,0,0,0,0,0,0,0,0
31265,0,0,0,0,0,0,0,0
31270,0,0,0,0,0,0,0,0
31275,0,0,0,0,0,0,0,0
31280,0,0,0,0,0,0,0,0
31285,0,0,0,0,0,0,0,0
31290,0,0,0,0,0,0,0,0
31295,0,0,0,0,0,0,0,0
31300,0,0,0,0,0,0,0,0
31305,0,0,0,0,0,0,0,0
31310,0,0,0,0,0,0,0,0
31315,0,0,0,0,0,0,0,0
31320,0,0,0,0,0,0,0,0
31325,0,0,0,0,0,0,0,0
31330,0,0,0,0,0,0,0,0
31335,0,0,0,0,0,0,0,0
31340,0,0,0,0,0,0,0,0
31345,0,0,0,0,0,0,0,0
31350,0,0,0,0,0,0,0,0
31355,0,0,0,0,0,0,0,0
31360,0,0,0,0,0,0,0,0
31365,0,0,0,0,0,0,0,0
31370,0,0,0,0,0,0,0,0
31375,0,0,0,0,0,0,0,0
31380,0,0,0,0,0,0,0,0
31385,0,0,0,0,0,0,0,0
31390,0,0,0,0,0,0,0,0
31395,0,0,0,0,0,0,0,0
31400,0,0,0,0,0,0,0,0
31405,0,0,0,0,0,0,0,0
31411,0,0,0,0,0,0,0,0
31416,0,-9216,7168,-7168,-490,-1,386,-877
31421,0,-6144,6144,-7168,-420,-1,144,-565
31426,0,-6144,7168,-6144,-490,-1,65,-556
31431,0,-6144,6144,-7168,-420,-2,-40,-382
31436,0,-6144,8192,-5120,-560,-2,19,-581
31441,0,-6144,8192,-7168,-560,-3,-22,-541
31446,0,-6144,4096,-3072,-280,-3,-359,76
31451,0,-9216,8192,-4096,-560,-4,18,-582
31456,0,-9216,7168,-12288,-490,-4,-35,-459
31461,0,-9216,3072,-7168,-210,-4,-318,104
31466,0,-9216,5120,-6144,-350,-5,-171,-184
31471,0,-9216,13312,-10240,-910,-5,391,-1306
31476,0,-9216,12288,-9216,-840,-6,228,-1074
31481,0,-9216,6144,-2048,-420,-6,-202,-224
31486,0,-9216,3072,-10240,-210,-6,-385,169
31491,0,-9216,3072,-7168,-210,-7,-271,54
31496,0,-9216,8192,-13312,-560,-7,84,-651
31501,0,-9216,6144,-4096,-420,-7,-55,-372
31506,0,-9216,12288,-9216,-840,-8,366,-1214
31511,0,-9216,6144,-11264,-420,-8,-149,-279
31516,0,-9216,3072,-6144,-210,-8,-306,88
31521,0,-9216,9216,-7168,-630,-9,113,-752
31526,0,-9216,12288,-11264,-840,-9,324,-1173
31531,0,-9216,11264,-16384,-770,-10,233,-1013
31536,0,-9216,10240,-9216,-700,-10,134,-844
31541,0,-9216,11264,-7168,-770,-11,163,-944
31546,0,-9216,8192,-6144,-560,-11,-9,-562
31551,0,-9216,10240,-18432,-700,-11,183,-894
31556,0,-9216,7168,-11264,-490,-12,-140,-362
31561,0,-9216,8192,-9216,-560,-12,-171,-401
31566,0,-9216,7168,-11264,-490,-13,-204,-299
31571,0,-9216,4096,-8192,-280,-13,-351,58
31576,0,-9216,11264,-11264,-770,-14,207,-991
31581,0,-9216,6144,-5120,-420,-14,-221,-213
31586,0,-9216,2048,-6144,-140,-15,-488,333
31591,0,-9216,4096,-7168,-280,-15,-114,-181
31596,0,-9216,9216,-11264,-630,-15,249,-894
31601,0,-9216,9216,-8192,-630,-16,137,-783
31606,0,-9216,8192,-8192,-560,-16,-152,-424
31611,0,-9216,2048,-11264,-140,-17,-589,432
31616,0,-9216,2048,-12288,-140,-17,-380,223
31621,0,-9216,1024,-7168,-70,-17,-367,280
31626,0,-9216,14336,0,-980,-17,584,-1581
31631,0,-9216,4096,-6144,-280,-18,-280,-18
31636,0,-9216,-7168,0,490,-18,-864,1336
31641,0,-9216,10240,-5120,-700,-18,614,-1332
31646,0,-9216,7168,-12288,-490,-18,281,-789
31651,0,-9216,13312,-7168,-910,-18,776,-1704
31656,0,-9216,1024,8192,-70,-19,-323,234
31661,0,-9216,-4096,4096,280,-19,-439,700
31666,0,-9216,-7168,7168,490,-19,-613,1084
31671,0,-9216,-4096,-2048,280,-18,-208,470
31676,0,-9216,-10240,7168,700,-18,-381,1063
31681,0,-9216,-1024,12288,70,-18,-110,582
31686,0,-9216,-5120,8192,350,-17,23,310
31691,0,-9216,1024,12288,-70,-17,297,-384
31696,0,-9216,-7168,-4096,980,-17,-1038,2001
31701,0,-9216,5120,-19456,-350,-17,356,-723
31706,0,-9216,19456,-10240,-1330,-18,980,-2328
31711,0,-9216,15360,-13312,-1050,-19,90,-1019
31716,0,-9216,9216,-7168,-630,-19,-148,-501
31721,0,-9216,18432,-31744,-1260,-20,607,-1887
31726,0,-9216,7168,-11264,-490,-21,-236,-485
31731,0,-9216,3072,-5120,-210,-21,-578,347
31736,0,-9216,7168,-17408,-490,-21,-59,-452
31741,0,-9216,8192,4096,-910,-22,385,-1317
31746,0,-9216,0,-15360,0,-22,-433,411
31751,0,-9216,17408,-13312,-1190,-22,1024,-2236
31756,0,-9216,13312,-8192,-1120,-23,534,-1677
31761,0,-9216,2048,-19456,-140,-23,-578,415
31766,0,-9216,14336,-13312,-980,-24,532,-1536
31771,0,-9216,19456,-12288,-980,-25,98,-1103
31776,0,-9216,9216,-26624,-630,-25,-206,-449
31781,0,-9216,21504,-16384,-1470,-26,742,-2238
31786,0,-9216,14336,-25600,-980,-27,-176,-831
31791,0,-9216,3072,-26624,-210,-27,-669,432
31796,0,-9216,21504,6144,-1470,-28,642,-2140
31801,0,-9216,-5120,-9216,350,-28,-1354,1676
31806,0,-9216,4096,-6144,-280,-28,-125,-183
31811,0,-6144,9216,-10240,-630,-29,-26,-633
31816,0,-6144,4096,-16384,-280,-29,-82,-227
31821,0,-6144,17408,3072,-1190,-30,727,-1947
31826,0,-6144,-5120,-10240,350,-30,-923,1243
31831,0,-6144,10240,12288,-700,-30,426,-1156
31836,0,-6144,-6144,-2048,420,-30,-827,1217
31841,0,-6144,2048,9216,-140,-30,54,-224
31846,0,-9216,-2048,-5120,140,-30,-296,406
31851,0,-9216,0,12288,0,-30,7,-37
31856,0,-9216,-8192,-8192,560,-30,-577,1107
31861,0,-6144,0,15360,0,-30,164,-194
31866,0,-6144,-7168,-13312,490,-30,-416,876
31871,0,-6144,-7168,8192,490,-30,-271,731
31876,0,-9216,-9216,2048,630,-29,-440,1041
31881,0,-9216,-10240,20480,700,-29,-494,1165
31886,0,-9216,-7168,5120,490,-29,-149,610
31891,0,-9216,0,6144,0,-29,397,-426
31896,0,-9216,-10240,11264,700,-28,-339,1011
31901,0,-6144,3072,-10240,-210,-28,494,-732
31906,0,-6144,3072,3072,-210,-28,242,-480
31911,0,-6144,10240,-10240,-700,-29,533,-1262
31916,0,-6144,6144,-6144,-420,-29,512,-1311
31921,0,-6144,7168,-7168,-490,-30,-176,-344
31926,0,-6144,20480,-18432,-1400,-30,893,-2323
31931,0,-6144,13312,-23552,-910,-31,-58,-589
31936,0,-6144,25600,-10240,-1750,-32,749,-2531
31941,0,-6144,25600,-37888,-1750,-33,560,-2343
31946,0,-6144,32768,-11264,-2240,-34,871,-3145
31951,0,-6144,16384,-15360,-1120,-35,-279,-876
31956,0,-6144,34816,-27648,-2380,-37,878,-3295
31961,0,-6144,16384,-24576,-1120,-38,-429,-729
31966,0,-6144,36864,-39936,-2520,-39,872,-3431
31971,0,-6144,25600,-32768,-1750,-40,101,-1891
31976,0,-6144,27648,-40960,-1890,-42,52,-1984
31981,0,-6144,25600,-19456,-1750,-43,46,-1839
31986,0,-6144,14336,-31744,-980,-44,-925,-99
31991,0,-6144,34816,-34816,-2380,-45,904,-3329
31996,0,-6144,4096,-12288,-280,-47,-1552,1225
32001,0,-6144,27648,-26624,-1890,-48,505,-2443
32006,0,-6144,16384,-28672,-1120,-48,-248,-920
32011,0,-3072,15360,-15360,-1050,-49,-355,-744
32016,0,-3072,14336,-19456,-980,-50,-259,-771
32021,0,-6144,10240,-22528,-700,-51,-591,-160
32026,0,-6144,12288,-9216,-840,-51,-63,-828
32031,0,-6144,8192,-14336,-560,-52,-440,-172
32036,0,-3072,12288,-2048,-840,-52,250,-1142
32041,0,-3072,1024,-5120,-70,-53,-760,637
32046,0,-3072,31744,-8192,-2170,-53,1768,-3991
32051,0,-6144,-6144,-10240,420,-54,-1270,1636
32056,0,-6144,15360,-12288,-1050,-55,305,-1410
32061,0,-6144,2048,-6144,-140,-55,-594,399
32066,0,-3072,20480,-9216,-1400,-56,650,-2106
32071,0,-6144,16384,-17408,-1120,-56,415,-1591
32076,0,-6144,7168,-21504,-490,-57,-586,39
32081,0,-3072,19456,-14336,-1330,-58,177,-1565
32086,0,-6144,12288,-21504,-840,-59,-314,-585
32091,0,-6144,20480,-12288,-1400,-60,164,-1624
32096,0,-6144,33792,-23552,-2310,-61,1243,-3614
32101,0,-6144,23552,-19456,-1610,-62,499,-2171
32106,0,-6144,10240,-12288,-700,-63,-638,-125
32111,0,-6144,15360,-19456,-1050,-63,35,-1148
32116,0,-6144,-6144,-5120,420,-64,-1480,1836
32121,0,-6144,15360,-12288,-1050,-64,119,-1233
32126,0,-6144,12288,-25600,-840,-65,54,-959
32131,0,-6144,5120,-1024,-350,-66,-564,148
32136,0,-6144,8192,-7168,-560,-66,-304,-322
32141,0,-6144,7168,-11264,-490,-66,-98,-458
32146,0,-6144,-4096,21504,280,-67,-803,1016
32151,0,-9216,0,4096,0,-66,-31,-35
32156,0,-9216,-11264,7168,770,-66,-403,1107
32161,0,-9216,-24576,55296,1680,-65,-1225,2840
32166,0,-9216,-12288,35840,840,-64,162,614
32171,0,-9216,-16384,21504,1120,-63,273,784
32176,0,-6144,-40960,59392,2800,-61,-1398,4137
32181,0,-6144,-30720,63488,2100,-60,-230,2270
32186,0,-6144,-40960,25600,2800,-58,-793,3535
32191,0,-6144,-30720,51200,2100,-56,-3,2047
32196,0,-6144,-29696,69632,2030,-55,-19,1994
32201,0,-6144,-12288,21504,840,-54,1328,-542
32206,0,-6144,-33792,18432,2310,-52,-645,2903
32211,0,-6144,-20480,61440,1400,-51,212,1137
32216,0,-6144,-15360,37888,1050,-50,-121,1611
32221,0,-6144,-18432,-11264,1260,-50,-60,1270
32226,0,-6144,-2048,-3072,140,-49,825,-734
32231,0,-6144,10240,17408,-700,-49,46,255
32236,0,-9216,20480,-1024,-1400,-49,1779,-3228
32241,-4096,-6144,2048,-30720,-420,-50,57,-527
32246,-4096,-6144,2048,-1024,-420,-50,-239,-231
32251,-4096,-6144,21504,-5120,-1750,-51,869,-2670
32256,-4096,-6144,26624,-41984,-2100,-53,983,-3136
32261,-4096,-6144,11264,-32768,-1050,-54,-532,-572
32266,-4096,-6144,19456,-15360,-1610,-55,-195,-1470
32271,-4096,-6144,41984,-26624,-3150,-57,1346,-4553
32276,-4096,-6144,33792,-76800,-2590,-59,385,-3034
32281,-4096,-6144,54272,-77824,-3990,-62,1275,-5327
32286,-4096,-9216,63488,-71680,-4620,-65,1046,-5731
32291,-4096,-9216,73728,-72704,-5320,-69,970,-6359
32296,-4096,-9216,96256,-121856,-6860,-73,1849,-8782
32301,-4096,-9216,91136,-125952,-6510,-78,794,-7382
32306,-4096,-9216,101376,-171008,-7210,-83,1088,-8757
32311,-4096,-9216,87040,-187392,-6230,-89,-694,-5625
32316,-4096,-9216,113664,-232448,-8050,-94,850,-8994
32321,-4096,-9216,129024,-244736,-9100,-100,212,-8573
32326,-4096,-6144,153600,-250880,-10780,-108,2197,-13085
32331,-4096,-6144,149504,-254976,-10500,-115,1114,-11729
32336,-4096,-6144,155648,-297984,-10920,-123,1184,-12227
