R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
35,1,35,35,1,20,250,0,0,0,0,0,2147483648,10000000,0.000100,0.003000,50,0,0,0,0,0,0,0,0,0.995,0,0,0,0,0,0
sysTickMs,PIDRefXi,PIDRefYi,PIDSensXi,PIDSensYi,PIDPoutXi,PIDIoutXi,PIDDoutXi,PIDUXi
100431,0,-9216,152576,-393216,-10430,2433,1056,-9053
100436,0,-9216,152576,-393216,-10430,2433,1056,-9053
100441,0,-9216,152576,-393216,-10430,2433,1056,-9053
100446,0,-9216,152576,-393216,-10430,2433,1056,-9053
100451,0,-9216,152576,-393216,-10430,2433,1056,-9053
100456,0,-9216,152576,-393216,-10430,2433,1056,-9053
100461,0,-9216,152576,-393216,-10430,2433,1056,-9053
100466,0,-9216,152576,-393216,-10430,2433,1056,-9053
100471,0,-9216,152576,-393216,-10430,2433,1056,-9053
100476,0,-9216,152576,-393216,-10430,2433,1056,-9053
100481,0,-9216,152576,-393216,-10430,2433,1056,-9053
100486,0,-9216,152576,-393216,-10430,2433,1056,-9053
100491,0,-9216,152576,-393216,-10430,2433,1056,-9053
100496,0,-9216,152576,-393216,-10430,2433,1056,-9053
100501,0,-9216,152576,-393216,-10430,2433,1056,-9053
100506,0,-9216,152576,-393216,-10430,2433,1056,-9053
100511,0,-9216,152576,-393216,-10430,2433,1056,-9053
100516,0,-9216,152576,-393216,-10430,2433,1056,-9053
100521,0,-9216,152576,-393216,-10430,2433,1056,-9053
100526,0,-9216,152576,-393216,-10430,2433,1056,-9053
100531,0,-9216,152576,-393216,-10430,2433,1056,-9053
100536,0,-9216,152576,-393216,-10430,2433,1056,-9053
100541,0,-9216,152576,-393216,-10430,2433,1056,-9053
100546,0,-9216,152576,-393216,-10430,2433,1056,-9053
100551,0,-9216,152576,-393216,-10430,2433,1056,-9053
100556,0,-9216,152576,-393216,-10430,2433,1056,-9053
100561,0,-9216,152576,-393216,-10430,2433,1056,-9053
100566,0,-9216,152576,-393216,-10430,2433,1056,-9053
100571,0,-9216,152576,-393216,-10430,2433,1056,-9053
100576,0,-9216,152576,-393216,-10430,2433,1056,-9053
100581,0,-9216,152576,-393216,-10430,2433,1056,-9053
100586,0,-9216,152576,-393216,-10430,2433,1056,-9053
100591,0,-9216,152576,-393216,-10430,2433,1056,-9053
100596,0,-9216,152576,-393216,-10430,2433,1056,-9053
100601,0,-9216,152576,-393216,-10430,2433,1056,-9053
100606,0,-9216,152576,-393216,-10430,2433,1056,-9053
100611,0,-9216,152576,-393216,-10430,2433,1056,-9053
100616,0,-9216,152576,-393216,-10430,2433,1056,-9053
100621,0,-9216,152576,-393216,-10430,2433,1056,-9053
100626,0,-9216,152576,-393216,-10430,2433,1056,-9053
100631,0,-9216,152576,-393216,-10430,2433,1056,-9053
100636,0,-9216,152576,-393216,-10430,2433,1056,-9053
100641,0,-9216,152576,-393216,-10430,2433,1056,-9053
100646,0,-9216,152576,-393216,-10430,2433,1056,-9053
100651,0,-9216,152576,-393216,-10430,2433,1056,-9053
100656,0,-9216,152576,-393216,-10430,2433,1056,-9053
100661,0,-9216,152576,-393216,-10430,2433,1056,-9053
100666,0,-9216,152576,-393216,-10430,2433,1056,-9053
100671,0,-9216,152576,-393216,-10430,2433,1056,-9053
100676,0,-9216,152576,-393216,-10430,2433,1056,-9053
100681,0,-9216,152576,-393216,-10430,2433,1056,-9053
100686,0,-9216,152576,-393216,-10430,2433,1056,-9053
100691,0,-9216,152576,-393216,-10430,2433,1056,-9053
100696,0,-9216,152576,-393216,-10430,2433,1056,-9053
100701,0,-9216,152576,-393216,-10430,2433,1056,-9053
100706,0,-9216,152576,-393216,-10430,2433,1056,-9053
100711,0,-9216,152576,-393216,-10430,2433,1056,-9053
100716,0,-9216,152576,-393216,-10430,2433,1056,-9053
100721,0,-9216,152576,-393216,-10430,2433,1056,-9053
100726,0,-9216,152576,-393216,-10430,2433,1056,-9053
100731,0,-9216,152576,-393216,-10430,2433,1056,-9053
100736,0,-9216,152576,-393216,-10430,2433,1056,-9053
100741,0,-9216,152576,-393216,-10430,2433,1056,-9053
100746,0,-9216,152576,-393216,-10430,2433,1056,-9053
100751,0,-9216,152576,-393216,-10430,2433,1056,-9053
100756,0,-9216,152576,-393216,-10430,2433,1056,-9053
100761,0,-9216,152576,-393216,-10430,2433,1056,-9053
100766,0,-9216,152576,-393216,-10430,2433,1056,-9053
100771,0,-9216,152576,-393216,-10430,2433,1056,-9053
100776,0,-9216,152576,-393216,-10430,2433,1056,-9053
100781,0,-9216,152576,-393216,-10430,2433,1056,-9053
100786,0,-9216,152576,-393216,-10430,2433,1056,-9053
100791,0,-9216,152576,-393216,-10430,2433,1056,-9053
100796,0,-9216,152576,-393216,-10430,2433,1056,-9053
100801,0,-9216,152576,-393216,-10430,2433,1056,-9053
100806,0,-9216,152576,-393216,-10430,2433,1056,-9053
100811,0,-9216,152576,-393216,-10430,2433,1056,-9053
100816,0,-9216,152576,-393216,-10430,2433,1056,-9053
100821,0,-9216,152576,-393216,-10430,2433,1056,-9053
100826,0,-9216,152576,-393216,-10430,2433,1056,-9053
100831,0,-9216,152576,-393216,-10430,2433,1056,-9053
100836,0,-9216,152576,-393216,-10430,2433,1056,-9053
100841,0,-9216,152576,-393216,-10430,2433,1056,-9053
100846,0,-9216,152576,-393216,-10430,2433,1056,-9053
100851,0,-9216,152576,-393216,-10430,2433,1056,-9053
100856,0,-9216,152576,-393216,-10430,2433,1056,-9053
100861,0,-9216,152576,-393216,-10430,2433,1056,-9053
100866,0,-9216,152576,-393216,-10430,2433,1056,-9053
100871,0,-9216,152576,-393216,-10430,2433,1056,-9053
100876,0,-9216,152576,-393216,-10430,2433,1056,-9053
100881,0,-9216,152576,-393216,-10430,2433,1056,-9053
100886,0,-9216,152576,-393216,-10430,2433,1056,-9053
100891,0,-9216,152576,-393216,-10430,2433,1056,-9053
100896,0,-9216,152576,-393216,-10430,2433,1056,-9053
100901,0,-9216,152576,-393216,-10430,2433,1056,-9053
100906,0,-9216,152576,-393216,-10430,2433,1056,-9053
100911,0,-9216,152576,-393216,-10430,2433,1056,-9053
100916,0,-9216,152576,-393216,-10430,2433,1056,-9053
100921,0,-9216,152576,-393216,-10430,2433,1056,-9053
100926,0,-9216,152576,-393216,-10430,2433,1056,-9053
100931,0,-9216,152576,-393216,-10430,2433,1056,-9053
100936,0,-9216,152576,-393216,-10430,2433,1056,-9053
100941,0,-9216,152576,-393216,-10430,2433,1056,-9053
100946,0,-9216,152576,-393216,-10430,2433,1056,-9053
100951,0,-9216,152576,-393216,-10430,2433,1056,-9053
100956,0,-9216,152576,-393216,-10430,2433,1056,-9053
100961,0,-9216,152576,-393216,-10430,2433,1056,-9053
100966,0,-9216,152576,-393216,-10430,2433,1056,-9053
100971,0,-9216,152576,-393216,-10430,2433,1056,-9053
100976,0,-9216,152576,-393216,-10430,2433,1056,-9053
100981,0,-9216,152576,-393216,-10430,2433,1056,-9053
100986,0,-9216,152576,-393216,-10430,2433,1056,-9053
100991,0,-9216,152576,-393216,-10430,2433,1056,-9053
100996,0,-9216,152576,-393216,-10430,2433,1056,-9053
101001,0,-6144,6144,-9216,-420,-1,352,-773
101006,0,-6144,4096,-6144,-280,-1,-146,-135
101011,0,-6144,3072,-6144,-210,-1,-332,121
101016,0,-6144,6144,-11264,-420,-2,149,-571
101022,0,-6144,10240,-8192,-700,-2,610,-1312
101027,0,-6144,5120,-5120,-350,-2,544,-1246
101032,0,-6144,11264,-8192,-770,-3,555,-1328
101037,0,-9216,7168,-6144,-490,-3,68,-561
101042,0,-9216,10240,-4096,-700,-4,390,-1094
101047,0,-9216,14336,-9216,-980,-4,775,-1759
101052,0,-9216,12288,-3072,-840,-5,314,-1159
101057,0,-9216,8192,-3072,-560,-5,-366,-199
101062,0,-9216,11264,-6144,-770,-6,76,-852
101067,0,-9216,11264,-9216,-770,-6,4,-780
101072,0,-9216,10240,-8192,-700,-7,-112,-595
101077,0,-9216,7168,-4096,-490,-7,-374,-123
101082,0,-9216,5120,-11264,-350,-8,-513,155
101087,0,-9216,7168,-9216,-490,-8,-193,-305
101092,0,-9216,13312,-10240,-910,-9,615,-1534
101097,0,-9216,6144,-11264,-420,-9,-417,-12
101102,0,-9216,5120,-6144,-350,-9,-430,71
101107,0,-9216,11264,-2048,-770,-10,521,-1301
101112,0,-9216,5120,-5120,-350,-10,-445,85
101117,0,-9216,13312,-7168,-910,-11,538,-1459
101122,0,-9216,12288,-7168,-840,-11,429,-1280
101127,0,-9216,10240,-7168,-700,-12,126,-838
101132,0,-9216,11264,-8192,-770,-12,123,-905
101137,0,-9216,6144,-14336,-420,-13,-688,255
101142,0,-9216,11264,-12288,-770,-13,53,-836
101147,0,-9216,3072,-7168,-210,-14,-1158,934
101152,0,-9216,5120,8192,-350,-14,-400,36
101157,0,-9216,2048,-22528,-140,-14,-846,692
101162,0,-9216,8192,-15360,-560,-15,-163,-412
101167,0,-9216,8192,7168,-560,-16,-364,-212
101172,0,-9216,0,-11264,0,-16,-1212,1196
101177,0,-9216,13312,-12288,-910,-16,771,-1697
101182,0,-9216,7168,-20480,-490,-17,-131,-376
101187,0,-9216,0,-4096,0,-17,-1034,1017
101192,0,-9216,7168,-7168,-490,-17,-73,-434
101197,0,-9216,20480,-33792,-1400,-18,1369,-2787
101202,0,-9216,-1024,-16384,70,-19,-1451,1502
101207,0,-9216,2048,-10240,-140,-19,-507,348
101212,0,-9216,7168,-18432,-490,-19,-84,-425
101217,0,-9216,7168,14336,-490,-20,1894,-3524
101222,0,-9216,8192,-22528,-560,-20,-218,-362
101227,0,-9216,6144,-14336,-420,-20,-120,-320
101232,0,-9216,20480,-7168,-1400,-21,2272,-4043
101237,0,-9216,-7168,-11264,490,-21,-2132,2601
101242,0,-9216,0,0,0,-21,-985,964
101247,0,-9216,24576,-15360,-1680,-22,1170,-2382
101252,0,-9216,0,-20480,0,-22,-1079,1057
