R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
91,1,114,76,1,95,250,0,0,0,0,0,2147483648,10000000,0.000100,0.003000,50,0,0,0,0,0,0,0,0,0.995,0,0,0,0,0,0
sysTickMs,PIDRefXi,PIDRefYi,PIDSensXi,PIDSensYi,PIDPoutXi,PIDIoutXi,PIDDoutXi,PIDUXi
63264,0,-9216,-56320,4096,9240,-3853,-2647,8034
63269,0,-9216,-56320,4096,9240,-3853,-2647,8034
63274,0,-9216,-56320,4096,9240,-3853,-2647,8034
63279,0,-9216,-56320,4096,9240,-3853,-2647,8034
63284,0,-9216,-56320,4096,9240,-3853,-2647,8034
63289,0,-9216,-56320,4096,9240,-3853,-2647,8034
63294,0,-9216,-56320,4096,9240,-3853,-2647,8034
63299,0,-9216,-56320,4096,9240,-3853,-2647,8034
63304,0,-9216,-56320,4096,9240,-3853,-2647,8034
63309,0,-9216,-56320,4096,9240,-3853,-2647,8034
63314,0,-9216,-56320,4096,9240,-3853,-2647,8034
63319,0,-9216,-56320,4096,9240,-3853,-2647,8034
63324,0,-9216,-56320,4096,9240,-3853,-2647,8034
63329,0,-9216,-56320,4096,9240,-3853,-2647,8034
63334,0,-9216,-56320,4096,9240,-3853,-2647,8034
63339,0,-9216,-56320,4096,9240,-3853,-2647,8034
63344,0,-9216,-56320,4096,9240,-3853,-2647,8034
63349,0,-9216,-56320,4096,9240,-3853,-2647,8034
63354,0,-9216,-56320,4096,9240,-3853,-2647,8034
63359,0,-9216,-56320,4096,9240,-3853,-2647,8034
63364,0,-9216,-56320,4096,9240,-3853,-2647,8034
63369,0,-9216,-56320,4096,9240,-3853,-2647,8034
63374,0,-9216,-56320,4096,9240,-3853,-2647,8034
63379,0,-9216,-56320,4096,9240,-3853,-2647,8034
63384,0,-9216,-56320,4096,9240,-3853,-2647,8034
63389,0,-9216,-56320,4096,9240,-3853,-2647,8034
63394,0,-9216,-56320,4096,9240,-3853,-2647,8034
63399,0,-9216,-56320,4096,9240,-3853,-2647,8034
63404,0,-9216,-56320,4096,9240,-3853,-2647,8034
63409,0,-9216,-56320,4096,9240,-3853,-2647,8034
63414,0,-9216,-56320,4096,9240,-3853,-2647,8034
63419,0,-9216,-56320,4096,9240,-3853,-2647,8034
63424,0,-9216,-56320,4096,9240,-3853,-2647,8034
63429,0,-9216,-56320,4096,9240,-3853,-2647,8034
63434,0,-9216,-56320,4096,9240,-3853,-2647,8034
63439,0,-9216,-56320,4096,9240,-3853,-2647,8034
63444,0,-9216,-56320,4096,9240,-3853,-2647,8034
63449,0,-9216,-56320,4096,9240,-3853,-2647,8034
63454,0,-9216,-56320,4096,9240,-3853,-2647,8034
63459,0,-9216,-56320,4096,9240,-3853,-2647,8034
63464,0,-9216,-56320,4096,9240,-3853,-2647,8034
63469,0,-9216,-56320,4096,9240,-3853,-2647,8034
63474,0,-9216,-56320,4096,9240,-3853,-2647,8034
63479,0,-9216,-56320,4096,9240,-3853,-2647,8034
63484,0,-9216,-56320,4096,9240,-3853,-2647,8034
63489,0,-9216,-56320,4096,9240,-3853,-2647,8034
63494,0,-9216,-56320,4096,9240,-3853,-2647,8034
63499,0,-9216,-56320,4096,9240,-3853,-2647,8034
63504,0,-9216,-56320,4096,9240,-3853,-2647,8034
63509,0,-9216,-56320,4096,9240,-3853,-2647,8034
63514,0,-9216,-56320,4096,9240,-3853,-2647,8034
63519,0,-9216,-56320,4096,9240,-3853,-2647,8034
63524,0,-9216,-56320,4096,9240,-3853,-2647,8034
63529,0,-9216,-56320,4096,9240,-3853,-2647,8034
63534,0,-9216,-56320,4096,9240,-3853,-2647,8034
63539,0,-9216,-56320,4096,9240,-3853,-2647,8034
63544,0,-9216,-56320,4096,9240,-3853,-2647,8034
63549,0,-9216,-56320,4096,9240,-3853,-2647,8034
63554,0,-9216,-56320,4096,9240,-3853,-2647,8034
63559,0,-9216,-56320,4096,9240,-3853,-2647,8034
63564,0,-9216,-56320,4096,9240,-3853,-2647,8034
63569,0,-9216,-56320,4096,9240,-3853,-2647,8034
63574,0,-9216,-56320,4096,9240,-3853,-2647,8034
63579,0,-9216,-56320,4096,9240,-3853,-2647,8034
63584,0,-9216,-56320,4096,9240,-3853,-2647,8034
63589,0,-9216,-56320,4096,9240,-3853,-2647,8034
63594,0,-9216,-56320,4096,9240,-3853,-2647,8034
63599,0,-9216,-56320,4096,9240,-3853,-2647,8034
63604,0,-9216,-56320,4096,9240,-3853,-2647,8034
63609,0,-9216,-56320,4096,9240,-3853,-2647,8034
63614,0,-9216,-56320,4096,9240,-3853,-2647,8034
63619,0,-9216,-56320,4096,9240,-3853,-2647,8034
63624,0,-9216,-56320,4096,9240,-3853,-2647,8034
63629,0,-9216,-56320,4096,9240,-3853,-2647,8034
63634,0,-9216,-56320,4096,9240,-3853,-2647,8034
63639,0,-9216,-56320,4096,9240,-3853,-2647,8034
63644,0,-9216,-56320,4096,9240,-3853,-2647,8034
63649,0,-9216,-56320,4096,9240,-3853,-2647,8034
63654,0,-9216,-56320,4096,9240,-3853,-2647,8034
63659,0,-9216,-56320,4096,9240,-3853,-2647,8034
63664,0,-9216,-56320,4096,9240,-3853,-2647,8034
63669,0,-9216,-56320,4096,9240,-3853,-2647,8034
63674,0,-9216,-56320,4096,9240,-3853,-2647,8034
63679,0,-9216,-56320,4096,9240,-3853,-2647,8034
63684,0,-9216,-56320,4096,9240,-3853,-2647,8034
63689,0,-9216,-56320,4096,9240,-3853,-2647,8034
63694,0,-9216,-56320,4096,9240,-3853,-2647,8034
63699,0,-9216,-56320,4096,9240,-3853,-2647,8034
63704,0,-9216,-56320,4096,9240,-3853,-2647,8034
63709,0,-9216,-56320,4096,9240,-3853,-2647,8034
63714,0,-9216,-56320,4096,9240,-3853,-2647,8034
63719,0,-9216,-56320,4096,9240,-3853,-2647,8034
63724,0,-9216,-56320,4096,9240,-3853,-2647,8034
63729,0,-9216,-56320,4096,9240,-3853,-2647,8034
63734,0,-9216,-56320,4096,9240,-3853,-2647,8034
63739,0,-9216,-56320,4096,9240,-3853,-2647,8034
63744,0,-9216,-56320,4096,9240,-3853,-2647,8034
63749,0,-9216,-56320,4096,9240,-3853,-2647,8034
63754,0,-9216,-56320,4096,9240,-3853,-2647,8034
63759,0,-9216,-56320,4096,9240,-3853,-2647,8034
63764,0,-9216,-56320,4096,9240,-3853,-2647,8034
63769,0,-9216,-56320,4096,9240,-3853,-2647,8034
63774,0,-9216,-56320,4096,9240,-3853,-2647,8034
63779,0,-9216,-56320,4096,9240,-3853,-2647,8034
63784,0,-9216,-56320,4096,9240,-3853,-2647,8034
63789,0,-9216,-56320,4096,9240,-3853,-2647,8034
63794,-4096,-9216,4096,-6144,-1456,-1,1203,-2660
63799,-4096,-9216,7168,0,-2002,-1,1266,-3269
63804,-4096,-9216,5120,-10240,-1638,-2,-223,-1417
63809,0,-9216,6144,-7168,-1092,-2,166,-1260
63814,0,-9216,1024,-7168,-182,-2,-1990,1806
63819,-4096,-6144,7168,-9216,-2002,-3,647,-2652
63824,-4096,-6144,12288,-9216,-2912,-3,2991,-5906
63829,-4096,-6144,12288,-7168,-2912,-4,2664,-5580
63834,-4096,-6144,3072,-12288,-1274,-5,-1865,586
63839,0,-6144,2048,-3072,-364,-5,-2081,1712
63844,0,-6144,3072,-7168,-546,-5,-780,229
63849,0,-6144,5120,-7168,-910,-5,194,-1109
63854,0,-6144,6144,-2048,-1092,-6,-77,-1021
63859,0,-6144,7168,-8192,-1274,-6,194,-1474
63864,0,-6144,8192,-7168,-1456,-7,661,-2124
63869,-4096,-6144,6144,-10240,-1820,-7,-418,-1409
63874,-4096,-6144,6144,-15360,-1820,-8,-397,-1431
63879,-4096,-6144,4096,-5120,-1456,-8,-1044,-420
63884,-4096,-6144,6144,-9216,-1820,-9,-42,-1787
63889,-4096,-6144,5120,-2048,-1638,-9,-341,-1306
63894,-4096,-6144,13312,-13312,-3094,-10,2817,-5921
63899,-4096,-9216,9216,-11264,-2366,-10,1029,-3405
63904,-4096,-9216,10240,-11264,-2548,-11,1412,-3971
63909,-4096,-9216,9216,-15360,-2366,-11,549,-2926
63914,-4096,-6144,10240,-10240,-2548,-12,1078,-3638
63919,-4096,-6144,6144,-5120,-1820,-13,-801,-1032
63924,-4096,-6144,3072,-5120,-1274,-13,-2192,905
63929,-4096,-6144,7168,-1024,-2002,-14,-237,-1779
63934,-4096,-6144,8192,-10240,-2184,-14,681,-3061
63939,-4096,-6144,5120,1024,-1638,-15,-745,-908
63944,-4096,-6144,8192,-2048,-2184,-15,1029,-3228
63949,-4096,-6144,13312,-14336,-2548,-16,974,-3538
63954,-4096,-6144,5120,-5120,-1638,-17,-912,-743
63959,-4096,-6144,-1024,-4096,-546,-17,-2742,2179
63964,0,-6144,2048,-8192,-364,-17,-1385,1004
63969,0,-6144,11264,-20480,-2002,-18,2456,-4476
63974,0,-6144,3072,3072,-546,-18,-1573,1009
63979,0,-6144,4096,6144,-910,-18,-300,-628
63984,0,-6144,-12288,3072,2184,-18,-6506,8672
63989,0,-6144,8192,-17408,-1456,-18,3367,-4841
63994,0,-6144,4096,-8192,-728,-19,396,-1143
63999,0,-6144,20480,-19456,-3640,-19,6526,-10185
64005,0,-6144,6144,-1024,-1092,-20,-1343,231
64010,0,-9216,16384,7168,-2912,-20,3305,-6237
64015,0,-9216,10240,-8192,-1820,-20,1433,-3273
64020,0,-6144,-7168,-1024,1274,-20,-5741,6995
64025,0,-9216,9216,-4096,-1638,-21,2317,-3976
64030,0,-9216,2048,-4096,-364,-21,-766,381
64035,0,-6144,8192,-16384,-1456,-21,2261,-3738
64040,0,-6144,12288,-14336,-2184,-21,3534,-5739
64045,0,-6144,12288,-10240,-2184,-22,2623,-4829
64050,0,-6144,4096,-2048,-728,-22,-1803,1053
64055,0,-6144,8192,-20480,-1456,-22,556,-2034
64060,0,-6144,9216,-2048,-1638,-23,271,-1932
64065,0,-6144,6144,-2048,-1092,-23,-1573,-267
64070,0,-6144,1024,-23552,-182,-24,-3375,3169
64075,0,-6144,23552,-8192,-4186,-24,6206,-10416
64080,0,-6144,12288,2048,-2184,-25,146,3932
64085,0,-6144,-8192,-14336,1456,-25,-6096,7527
64090,0,-6144,9216,1024,-1638,-25,1349,-3012
64095,0,-6144,0,-5120,0,-26,-4266,7112
64100,0,-6144,-9216,-23552,1638,-25,-5469,7082
64105,0,-6144,6144,1024,-1092,-26,34,-1152
64110,0,-6144,-13312,-3072,1638,-26,-6235,7847
