R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
76,1,95,35,1,20,250,0,0,0,0,0,2147483648,10000000,0.000100,0.003000,50,0,0,0,0,0,0,0,0,0.995,0,0,0,0,0,0
sysTickMs,PIDRefXi,PIDRefYi,PIDSensXi,PIDSensYi,PIDPoutXi,PIDIoutXi,PIDDoutXi,PIDUXi
37332,-154624,-670720,5019648,8124416,-768056,-10500,163460,-942016
37337,-154624,-670720,5019648,8124416,-768056,-10500,163460,-942016
37342,-154624,-670720,5019648,8124416,-768056,-10500,163460,-942016
37347,-154624,-670720,5019648,8124416,-768056,-10500,163460,-942016
37352,-154624,-670720,5019648,8124416,-768056,-10500,163460,-942016
37357,-154624,-670720,5019648,8124416,-768056,-10500,163460,-942016
37362,-154624,-670720,5019648,8124416,-768056,-10500,163460,-942016
37367,-154624,-670720,5019648,8124416,-768056,-10500,163460,-942016
37372,-154624,-670720,5019648,8124416,-768056,-10500,163460,-942016
37377,-154624,-670720,5019648,8124416,-768056,-10500,163460,-942016
37382,-154624,-670720,5019648,8124416,-768056,-10500,163460,-942016
37387,-154624,-670720,5019648,8124416,-768056,-10500,163460,-942016
37392,-154624,-670720,5019648,8124416,-768056,-10500,163460,-942016
37397,-154624,-670720,5019648,8124416,-768056,-10500,163460,-942016
37402,-154624,-670720,5019648,8124416,-768056,-10500,163460,-942016
37407,-154624,-670720,5019648,8124416,-768056,-10500,163460,-942016
37412,-154624,-670720,5019648,8124416,-768056,-10500,163460,-942016
37417,-154624,-670720,5019648,8124416,-768056,-10500,163460,-942016
37422,-154624,-670720,5019648,8124416,-768056,-10500,163460,-942016
37427,-154624,-670720,5019648,8124416,-768056,-10500,163460,-942016
37432,-154624,-670720,5019648,8124416,-768056,-10500,163460,-942016
37437,-154624,-670720,5019648,8124416,-768056,-10500,163460,-942016
37442,-154624,-670720,5019648,8124416,-768056,-10500,163460,-942016
37447,-154624,-670720,5019648,8124416,-768056,-10500,163460,-942016
37452,-154624,-670720,5019648,8124416,-768056,-10500,163460,-942016
37457,-154624,-670720,5019648,8124416,-768056,-10500,163460,-942016
37462,-154624,-670720,5019648,8124416,-768056,-10500,163460,-942016
37467,-154624,-670720,5019648,8124416,-768056,-10500,163460,-942016
37472,-154624,-670720,5019648,8124416,-768056,-10500,163460,-942016
37477,-154624,-670720,5019648,8124416,-768056,-10500,163460,-942016
37482,-154624,-670720,5019648,8124416,-768056,-10500,163460,-942016
37487,-154624,-670720,5019648,8124416,-768056,-10500,163460,-942016
37492,-154624,-670720,5019648,8124416,-768056,-10500,163460,-942016
37497,-154624,-670720,5019648,8124416,-768056,-10500,163460,-942016
37502,-154624,-670720,5019648,8124416,-768056,-10500,163460,-942016
37507,-154624,-670720,5019648,8124416,-768056,-10500,163460,-942016
37512,-154624,-670720,5019648,8124416,-768056,-10500,163460,-942016
37517,-154624,-670720,5019648,8124416,-768056,-10500,163460,-942016
