R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
35,1,30,35,1,20,250,0,0,0,0,0,2147483648,10000000,0.000100,0.003000,50,0,0,0,0,0,0,0,0,0.995,0,0,0,0,0,0
sysTickMs,PIDRefXi,PIDRefYi,PIDSensXi,PIDSensYi,PIDPoutXi,PIDIoutXi,PIDDoutXi,PIDUXi
60419,0,-9216,-2157568,3472384,147490,5121,6773,145838
60424,0,-9216,-2157568,3472384,147490,5121,6773,145838
60429,0,-9216,-2157568,3472384,147490,5121,6773,145838
60434,0,-9216,-2157568,3472384,147490,5121,6773,145838
60439,0,-9216,-2157568,3472384,147490,5121,6773,145838
60444,0,-9216,-2157568,3472384,147490,5121,6773,145838
60449,0,-9216,-2157568,3472384,147490,5121,6773,145838
60454,0,-9216,-2157568,3472384,147490,5121,6773,145838
60459,0,-9216,-2157568,3472384,147490,5121,6773,145838
60464,0,-9216,-2157568,3472384,147490,5121,6773,145838
60469,0,-9216,-2157568,3472384,147490,5121,6773,145838
60474,0,-9216,-2157568,3472384,147490,5121,6773,145838
60479,0,-9216,-2157568,3472384,147490,5121,6773,145838
60484,0,-9216,-2157568,3472384,147490,5121,6773,145838
60489,0,-9216,-2157568,3472384,147490,5121,6773,145838
60494,0,-9216,-2157568,3472384,147490,5121,6773,145838
60499,0,-9216,-2157568,3472384,147490,5121,6773,145838
60504,0,-9216,-2157568,3472384,147490,5121,6773,145838
60509,0,-9216,-2157568,3472384,147490,5121,6773,145838
60514,0,-9216,-2157568,3472384,147490,5121,6773,145838
60519,0,-9216,-2157568,3472384,147490,5121,6773,145838
60524,0,-9216,-2157568,3472384,147490,5121,6773,145838
60529,0,-9216,-2157568,3472384,147490,5121,6773,145838
60534,0,-9216,-2157568,3472384,147490,5121,6773,145838
60539,0,-9216,-2157568,3472384,147490,5121,6773,145838
60544,0,-9216,-2157568,3472384,147490,5121,6773,145838
60549,0,-9216,-2157568,3472384,147490,5121,6773,145838
60555,0,-9216,-2157568,3472384,147490,5121,6773,145838
60560,0,-9216,-2157568,3472384,147490,5121,6773,145838
60565,0,-9216,-2157568,3472384,147490,5121,6773,145838
60570,0,-9216,-2157568,3472384,147490,5121,6773,145838
60575,0,-9216,-2157568,3472384,147490,5121,6773,145838
60580,0,-9216,-2157568,3472384,147490,5121,6773,145838
60585,0,-9216,-2157568,3472384,147490,5121,6773,145838
60590,0,-9216,-2157568,3472384,147490,5121,6773,145838
60595,0,-9216,-2157568,3472384,147490,5121,6773,145838
60600,0,-9216,-2157568,3472384,147490,5121,6773,145838
60605,0,-9216,-2157568,3472384,147490,5121,6773,145838
60610,0,-9216,-2157568,3472384,147490,5121,6773,145838
60615,0,-9216,-2157568,3472384,147490,5121,6773,145838
60620,0,-9216,-2157568,3472384,147490,5121,6773,145838
60625,0,-9216,-2157568,3472384,147490,5121,6773,145838
60630,0,-9216,-2157568,3472384,147490,5121,6773,145838
60635,0,-9216,-2157568,3472384,147490,5121,6773,145838
60640,0,-9216,-2157568,3472384,147490,5121,6773,145838
60645,0,-9216,-2157568,3472384,147490,5121,6773,145838
60650,0,-9216,-2157568,3472384,147490,5121,6773,145838
60655,0,-9216,-2157568,3472384,147490,5121,6773,145838
60660,0,-9216,-2157568,3472384,147490,5121,6773,145838
60665,0,-9216,-2157568,3472384,147490,5121,6773,145838
60670,0,-9216,-2157568,3472384,147490,5121,6773,145838
60675,0,-9216,-2157568,3472384,147490,5121,6773,145838
60680,0,-9216,-2157568,3472384,147490,5121,6773,145838
60685,0,-9216,-2157568,3472384,147490,5121,6773,145838
60690,0,-9216,-2157568,3472384,147490,5121,6773,145838
60695,0,-9216,-2157568,3472384,147490,5121,6773,145838
60700,0,-9216,-2157568,3472384,147490,5121,6773,145838
60705,0,-9216,-2157568,3472384,147490,5121,6773,145838
60710,0,-9216,-2157568,3472384,147490,5121,6773,145838
60715,0,-9216,-2157568,3472384,147490,5121,6773,145838
60720,0,-9216,-2157568,3472384,147490,5121,6773,145838
60725,0,-9216,-2157568,3472384,147490,5121,6773,145838
60730,0,-9216,-2157568,3472384,147490,5121,6773,145838
60735,0,-9216,-2157568,3472384,147490,5121,6773,145838
60740,0,-9216,-2157568,3472384,147490,5121,6773,145838
60745,0,-9216,-2157568,3472384,147490,5121,6773,145838
60750,0,-9216,-2157568,3472384,147490,5121,6773,145838
60755,0,-9216,-2157568,3472384,147490,5121,6773,145838
60760,0,-9216,-2157568,3472384,147490,5121,6773,145838
60765,0,-9216,-2157568,3472384,147490,5121,6773,145838
60770,0,-9216,-2157568,3472384,147490,5121,6773,145838
60775,0,-9216,-2157568,3472384,147490,5121,6773,145838
60780,0,-9216,-2157568,3472384,147490,5121,6773,145838
60785,0,-9216,-2157568,3472384,147490,5121,6773,145838
60790,0,-9216,-2157568,3472384,147490,5121,6773,145838
60795,0,-9216,-2157568,3472384,147490,5121,6773,145838
60800,0,-9216,-2157568,3472384,147490,5121,6773,145838
60805,0,-9216,-2157568,3472384,147490,5121,6773,145838
60810,0,-9216,-2157568,3472384,147490,5121,6773,145838
60815,0,-9216,-2157568,3472384,147490,5121,6773,145838
60820,0,-9216,-2157568,3472384,147490,5121,6773,145838
60825,0,-9216,-2157568,3472384,147490,5121,6773,145838
60830,0,-9216,-2157568,3472384,147490,5121,6773,145838
60835,0,-9216,-2157568,3472384,147490,5121,6773,145838
60840,0,-9216,-2157568,3472384,147490,5121,6773,145838
60845,0,-9216,-2157568,3472384,147490,5121,6773,145838
60850,0,-9216,-2157568,3472384,147490,5121,6773,145838
60855,0,-9216,-2157568,3472384,147490,5121,6773,145838
60860,0,-9216,-2157568,3472384,147490,5121,6773,145838
60865,0,-9216,-2157568,3472384,147490,5121,6773,145838
60870,0,-9216,-2157568,3472384,147490,5121,6773,145838
60875,0,-9216,-2157568,3472384,147490,5121,6773,145838
60880,0,-9216,-2157568,3472384,147490,5121,6773,145838
60885,0,-9216,-2157568,3472384,147490,5121,6773,145838
60890,0,-9216,-2157568,3472384,147490,5121,6773,145838
60895,0,-9216,-2157568,3472384,147490,5121,6773,145838
60900,0,-9216,-2157568,3472384,147490,5121,6773,145838
60905,0,-9216,-2157568,3472384,147490,5121,6773,145838
60910,0,-9216,-2157568,3472384,147490,5121,6773,145838
60915,0,-9216,-2157568,3472384,147490,5121,6773,145838
60920,0,-9216,-2157568,3472384,147490,5121,6773,145838
60925,0,-9216,-2157568,3472384,147490,5121,6773,145838
60930,0,-9216,-2157568,3472384,147490,5121,6773,145838
60935,0,-9216,-2157568,3472384,147490,5121,6773,145838
60940,0,-9216,-2157568,3472384,147490,5121,6773,145838
60945,0,-9216,-2157568,3472384,147490,5121,6773,145838
60950,0,-9216,-2157568,3472384,147490,5121,6773,145838
60955,0,-9216,-2157568,3472384,147490,5121,6773,145838
60960,0,-9216,-2157568,3472384,147490,5121,6773,145838
60965,0,-9216,-2157568,3472384,147490,5121,6773,145838
60970,0,-9216,-2157568,3472384,147490,5121,6773,145838
60975,0,-9216,-2157568,3472384,147490,5121,6773,145838
60980,0,-9216,-2157568,3472384,147490,5121,6773,145838
60985,0,-9216,-2157568,3472384,147490,5121,6773,145838
60990,0,-9216,-2157568,3472384,147490,5121,6773,145838
60995,0,-9216,-2157568,3472384,147490,5121,6773,145838
61000,0,-9216,-2157568,3472384,147490,5121,6773,145838
61005,0,-9216,-2157568,3472384,147490,5121,6773,145838
61010,0,-9216,-2157568,3472384,147490,5121,6773,145838
61015,0,-9216,-2157568,3472384,147490,5121,6773,145838
61020,0,-9216,-2157568,3472384,147490,5121,6773,145838
61025,0,-6144,10240,-7168,-700,-1,957,-1658
61030,0,-6144,7168,-11264,-490,-1,206,-121
61035,0,-6144,13312,-4096,-910,-2,792,-1704
61040,0,-6144,5120,-7168,-350,-2,-226,-126
61045,0,-6144,3072,-7168,-420,-2,-162,-260
61050,0,-6144,7168,-8192,-490,-3,-174,-319
61055,0,-6144,6144,-12288,-420,-3,-270,-153
61060,0,-6144,16384,-8192,-1120,-4,884,-2008
61065,0,-6144,9216,-15360,-630,-4,-52,-582
61070,0,-6144,11264,-14336,-770,-5,34,-809
61075,0,-6144,7168,-10240,-490,-5,-455,-40
61080,0,-6144,6144,-11264,-420,-6,-354,-72
61085,0,-6144,7168,-7168,-490,-6,-116,-386
61090,0,-6144,8192,-10240,-560,-7,9,-576
61095,0,-6144,1024,-5120,-70,-7,-749,672
61100,0,-6144,10240,-6144,-420,-7,-68,-359
61105,0,-6144,9216,-6144,-630,-8,243,-881
61110,0,-6144,8192,-10240,-560,-8,69,-637
61115,0,-6144,8192,-11264,-560,-8,78,-646
61120,0,-6144,6144,-1024,-420,-9,-237,-192
61125,0,-6144,11264,-10240,-770,-9,336,-1115
61130,0,-6144,8192,-7168,-420,-10,-255,-175
61135,0,-6144,10240,-5120,-700,-10,194,-904
61140,0,-6144,1024,-9216,-70,-10,-834,754
61145,0,-6144,9216,-5120,-630,-11,346,-987
61150,0,-6144,5120,-5120,-350,-11,-537,176
61155,0,-6144,0,-17408,0,-11,-696,685
61160,0,-6144,12288,-6144,-840,-12,781,-1633
61165,0,-6144,15360,-4096,-1050,-12,664,-1726
61170,0,-6144,10240,-11264,-700,-13,9,-722
61175,0,-6144,1024,-9216,-70,-13,-652,569
61180,0,-9216,10240,-9216,-700,-13,457,-1170
61185,0,-9216,-3072,-13312,210,-14,-1057,1253
61190,0,-9216,20480,5120,-1400,-14,1234,-2648
61195,0,-9216,11264,-2048,-770,-15,58,-843
61200,0,-9216,-2048,-24576,140,-15,-788,913
61205,0,-9216,9216,-5120,-630,-15,615,-1260
61210,0,-9216,17408,-2048,-1190,-16,1254,-2460
61215,0,-9216,16384,-11264,-1120,-16,875,1039
61220,0,-9216,23552,-17408,-1610,-16,1973,-3599
61225,0,-6144,9216,-21504,-630,-17,303,-950
61230,0,-6144,-1024,-10240,0,-17,-978,961
61235,0,-9216,11264,1024,-770,-18,272,-1060
61240,0,-9216,12288,-2048,-840,-18,331,-1189
61245,0,-9216,2048,-20480,-140,-19,-239,-270
61250,0,-9216,13312,5120,-910,-19,455,-1384
61255,0,-9216,11264,-13312,-770,-20,84,-874
61260,0,-9216,10240,-4096,-700,-20,254,-974
61265,0,-9216,5120,8192,-350,-20,-356,-14
61270,0,-9216,6144,-7168,-420,-21,-304,-137
61275,0,-9216,13312,-8192,-490,-21,-323,-188
61280,0,-6144,7168,-13312,-490,-22,-101,-411
61285,0,-6144,12288,14336,-840,-22,395,-1257
61290,0,-6144,11264,-20480,-1050,-23,816,-1889
61295,0,-6144,7168,0,-490,-23,9,-522
61300,0,-6144,16384,7168,-1120,-23,996,-2139
61305,0,-6144,10240,-16384,-630,-23,327,-980
61310,0,-6144,16384,-6144,-1120,-24,1179,-2323
61315,-4096,-6144,5120,-7168,-630,-24,-383,-271
61320,-4096,-6144,6144,-7168,-700,-25,-224,-501
61325,-4096,-6144,12288,10240,-1120,-26,186,-1332
61330,-4096,-6144,7168,-12288,-770,-26,-107,-689
61335,-4096,-6144,5120,-13312,-630,-27,569,-1786
61340,-4096,-6144,14336,-5120,-1260,-27,772,-2059
61345,-4096,-6144,1024,-4096,-350,-28,-614,236
61350,-4096,-6144,16384,-15360,-1050,-29,223,-1302
61355,-4096,-6144,12288,-26624,-1120,-29,631,-1780
61360,-4096,-6144,16384,3072,-1400,-30,953,-2383
61365,-4096,-6144,10240,-9216,-560,-30,-458,-132
61370,-4096,-6144,13312,1024,-1190,-31,450,-1671
61375,-4096,-6144,3072,-1024,-490,-32,-896,374
61380,-4096,-6144,11264,-16384,-840,-32,474,-1346
61385,0,-6144,6144,-9216,-420,-33,-473,20
61390,0,-6144,7168,-21504,-490,-33,-136,-387
61395,0,-6144,11264,2048,-980,-34,426,-1440
61400,0,-6144,2048,-19456,-140,-34,-911,737
61405,0,-6144,2048,2048,-140,-35,-872,697
61410,0,-6144,17408,-9216,-1190,-35,880,-2105
61415,0,-6144,14336,-21504,-980,-36,512,-1528
61420,0,-9216,11264,-10240,-770,-36,47,-853
61425,0,-9216,12288,3072,-840,-37,360,-1237
61430,0,-9216,13312,-7168,-910,-37,448,-1395
61435,0,-6144,15360,-13312,-1050,-38,728,-1816
61440,0,-9216,9216,3072,-630,-38,-30,-638
61445,0,-9216,15360,-11264,-1050,-39,732,-1821
61450,0,-9216,10240,-12288,-700,-39,210,-949
61455,0,-9216,7168,-6144,-490,-39,-46,-483
61460,0,-9216,13312,-7168,-910,-40,712,-1662
61465,0,-9216,7168,-11264,-490,-40,42,-572
61470,0,-9216,4096,-5120,350,-40,-1405,1715
61475,0,-9216,8192,-17408,-560,-41,217,-818
61480,0,-9216,-8192,-3072,560,-41,-1665,2184
61485,0,-9216,12288,-17408,-840,-41,609,-1490
61490,0,-9216,8192,-2048,-560,-42,53,-655
61495,0,-9216,11264,4096,-770,-42,302,-1114
61500,0,-9216,7168,0,-490,-43,-229,-304
61505,0,-9216,9216,2048,-630,-43,140,-813
61510,0,-9216,6144,-6144,-420,-43,-77,-386
61515,0,-9216,3072,-8192,-210,-44,-284,30
61520,0,-9216,3072,-17408,-210,-44,-577,323
61525,0,-6144,5120,-5120,-350,-44,-178,-2286
61530,0,-6144,-6144,-7168,420,-45,-1672,2047
61535,0,-6144,20480,6144,-1400,-45,1598,-3043
61540,0,-6144,-7168,-6144,630,-45,-1802,2387
61545,0,-6144,0,-6144,0,-46,-786,740
61550,0,-6144,14336,-3072,-980,-46,992,-2018
61555,0,-9216,-1024,-10240,70,-46,-890,914
61560,0,-9216,10240,-11264,-700,-46,534,-1280
61565,0,-9216,-15360,-8192,1050,-46,-1932,2936
61570,0,-9216,-4096,-18432,280,-46,-493,727
61575,0,-9216,-10240,-14336,700,-46,-790,1444
61580,0,-9216,-17408,-15360,1190,-45,-1229,2374
61585,0,-9216,-11264,-9216,770,-45,-436,1161
61590,0,-9216,-6144,-23552,420,-44,243,133
61595,0,-9216,-20480,-10240,1400,-43,-1127,2484
61601,0,-9216,-25600,-15360,1750,-42,-1317,3025
61606,0,-9216,-19456,-32768,1330,-41,-358,1647
61611,0,-9216,-20480,-17408,1400,-40,-55,1415
61616,0,-9216,-30720,-8192,2100,-39,-1474,3535
61621,0,-9216,-8192,-32768,560,-39,847,-326
61626,0,-9216,3072,-34816,-210,-38,2221,-2469
61631,0,-9216,-11264,-20480,1190,-38,-594,1746
61636,0,-9216,-23552,-22528,1610,-38,-2033,3605
61641,0,-9216,3072,-19456,-210,-37,1047,-1294
61646,0,-9216,-8192,22528,560,-37,-438,961
61651,0,-9216,-3072,11264,210,-38,-423,595
61656,0,-9216,41984,-14336,-2870,-39,3843,-6752
61661,0,-9216,18432,-26624,-1260,-40,589,-1889
61666,0,-9216,-16384,-5120,1120,-39,-2463,3544
61671,0,-9216,-57344,-15360,3920,-38,-5803,9685
61676,0,-9216,-40960,-33792,3990,-36,-4391,8345
61681,0,-9216,-21504,-52224,1470,-34,734,702
61686,0,-9216,-15360,-27648,1050,-32,1772,-754
61691,0,-9216,-39936,30720,2730,-30,-894,3594
61696,0,-9216,-70656,45056,4830,-28,-4137,8939
61701,0,-9216,-53248,22528,3640,-26,-1339,4953
61706,0,-9216,-49152,-2048,4410,-22,-1564,5952
61711,0,-9216,-79872,-40960,5460,-18,-2040,7482
61716,0,-9216,-110592,-25600,7560,-14,-3877,11423
61721,0,-9216,-141312,-29696,9660,-7,-5770,15423
61726,0,-9216,-164864,-22528,11270,0,-5688,16958
61731,0,-9216,-179200,-80896,12250,9,-4047,16306
61736,0,-12288,-214016,-93184,14630,20,-4272,18922
61741,0,-12288,-251904,-56320,17220,31,-5254,22505
61746,0,-12288,-281600,5120,19250,44,-5812,25106
