R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
70,1,88,35,1,20,250,0,0,0,0,0,2147483648,10000000,0.000100,0.003000,50,0,0,0,0,0,0,0,0,0.995,0,0,0,0,0,0
sysTickMs,PIDRefXi,PIDRefYi,PIDSensXi,PIDSensYi,PIDPoutXi,PIDIoutXi,PIDDoutXi,PIDUXi
22326,0,0,0,0,0,0,0,0
22331,0,0,0,0,0,0,0,0
22336,0,0,0,0,0,0,0,0
22341,0,0,0,0,0,0,0,0
22346,0,0,0,0,0,0,0,0
22351,0,0,0,0,0,0,0,0
22356,0,0,0,0,0,0,0,0
22361,0,0,0,0,0,0,0,0
22366,0,0,0,0,0,0,0,0
22371,0,0,0,0,0,0,0,0
22376,0,0,0,0,0,0,0,0
22381,0,0,0,0,0,0,0,0
22386,0,0,0,0,0,0,0,0
22391,0,0,0,0,0,0,0,0
22396,0,0,0,0,0,0,0,0
22401,0,0,0,0,0,0,0,0
22406,0,0,0,0,0,0,0,0
22412,0,0,0,0,0,0,0,0
22417,0,0,0,0,0,0,0,0
22422,0,0,0,0,0,0,0,0
22427,0,0,0,0,0,0,0,0
22432,0,0,0,0,0,0,0,0
22437,0,0,0,0,0,0,0,0
22442,0,0,0,0,0,0,0,0
22447,0,0,0,0,0,0,0,0
22452,0,0,0,0,0,0,0,0
22457,0,0,0,0,0,0,0,0
22462,0,0,0,0,0,0,0,0
22467,0,0,0,0,0,0,0,0
22472,0,0,0,0,0,0,0,0
22477,0,0,0,0,0,0,0,0
22482,0,0,0,0,0,0,0,0
22487,0,0,0,0,0,0,0,0
22492,0,0,0,0,0,0,0,0
22497,0,0,0,0,0,0,0,0
22502,0,0,0,0,0,0,0,0
22507,0,0,0,0,0,0,0,0
22512,0,0,0,0,0,0,0,0
22517,0,0,0,0,0,0,0,0
22522,0,0,0,0,0,0,0,0
22527,0,0,0,0,0,0,0,0
22532,0,0,0,0,0,0,0,0
22537,0,0,0,0,0,0,0,0
22542,0,0,0,0,0,0,0,0
22547,0,0,0,0,0,0,0,0
22552,0,0,0,0,0,0,0,0
22557,0,0,0,0,0,0,0,0
22562,0,0,0,0,0,0,0,0
22567,0,0,0,0,0,0,0,0
22572,0,0,0,0,0,0,0,0
22577,0,0,0,0,0,0,0,0
22582,0,0,0,0,0,0,0,0
22587,0,0,0,0,0,0,0,0
22592,0,0,0,0,0,0,0,0
22597,0,0,0,0,0,0,0,0
22602,0,0,0,0,0,0,0,0
22607,0,0,0,0,0,0,0,0
22612,0,0,0,0,0,0,0,0
22617,0,0,0,0,0,0,0,0
22622,0,0,0,0,0,0,0,0
22627,0,0,0,0,0,0,0,0
22632,0,0,0,0,0,0,0,0
22637,0,0,0,0,0,0,0,0
22642,0,0,0,0,0,0,0,0
22647,0,0,0,0,0,0,0,0
22652,0,0,0,0,0,0,0,0
22657,0,0,0,0,0,0,0,0
22662,0,0,0,0,0,0,0,0
22667,0,0,0,0,0,0,0,0
22672,0,0,0,0,0,0,0,0
22677,0,0,0,0,0,0,0,0
22682,0,0,0,0,0,0,0,0
22687,0,0,0,0,0,0,0,0
22692,0,0,0,0,0,0,0,0
22697,0,0,0,0,0,0,0,0
22702,0,0,0,0,0,0,0,0
22707,0,0,0,0,0,0,0,0
22712,0,0,0,0,0,0,0,0
22717,0,0,0,0,0,0,0,0
22722,0,0,0,0,0,0,0,0
22727,0,0,0,0,0,0,0,0
22732,0,0,0,0,0,0,0,0
22737,0,0,0,0,0,0,0,0
22742,0,0,0,0,0,0,0,0
22747,0,0,0,0,0,0,0,0
22752,0,0,0,0,0,0,0,0
22757,0,0,0,0,0,0,0,0
22762,0,0,0,0,0,0,0,0
22767,0,0,0,0,0,0,0,0
22772,0,0,0,0,0,0,0,0
22777,0,0,0,0,0,0,0,0
22782,0,0,0,0,0,0,0,0
22787,0,0,0,0,0,0,0,0
22792,0,0,0,0,0,0,0,0
22797,0,0,0,0,0,0,0,0
22802,0,0,0,0,0,0,0,0
22807,0,0,0,0,0,0,0,0
22812,0,0,0,0,0,0,0,0
22817,0,0,0,0,0,0,0,0
22822,0,0,0,0,0,0,0,0
22827,0,0,0,0,0,0,0,0
22832,0,0,0,0,0,0,0,0
22837,0,0,0,0,0,0,0,0
22842,0,0,0,0,0,0,0,0
22847,0,0,0,0,0,0,0,0
22852,0,0,0,0,0,0,0,0
22857,0,0,0,0,0,0,0,0
22862,0,0,0,0,0,0,0,0
22867,0,0,0,0,0,0,0,0
22872,0,0,0,0,0,0,0,0
22877,0,0,0,0,0,0,0,0
22882,0,0,0,0,0,0,0,0
22887,0,0,0,0,0,0,0,0
