R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
58,90,47,58,90,47,250,0,0,0,0,0,2147483648,10000000,0.000100,0.003000,50,0,0,0,0,0,0,0,0,0.995,0,0,0,0,0,0
sysTickMs,PIDRefXi,PIDRefYi,PIDSensXi,PIDSensYi,PIDPoutXi,PIDIoutXi,PIDDoutXi,PIDUXi,PIDRefDotPT1Xi,PIDiRelaxWeightX
10558,0,0,0,0,0,0,0,0,0,1024
10563,0,0,0,0,0,0,0,0,0,1024
10568,0,0,0,0,0,0,0,0,0,1024
10573,0,0,0,0,0,0,0,0,0,1024
10578,0,0,0,0,0,0,0,0,0,1024
10583,0,0,0,0,0,0,0,0,0,1024
10588,0,0,0,0,0,0,0,0,0,1024
10593,0,0,0,0,0,0,0,0,0,1024
10598,0,0,0,0,0,0,0,0,0,1024
10603,0,0,0,0,0,0,0,0,0,1024
10608,0,0,0,0,0,0,0,0,0,1024
10613,0,0,0,0,0,0,0,0,0,1024
10618,0,0,0,0,0,0,0,0,0,1024
10623,0,0,0,0,0,0,0,0,0,1024
10628,0,0,0,0,0,0,0,0,0,1024
10633,0,0,0,0,0,0,0,0,0,1024
10638,0,0,0,0,0,0,0,0,0,1024
10643,0,0,0,0,0,0,0,0,0,1024
10648,0,0,0,0,0,0,0,0,0,1024
10653,0,0,0,0,0,0,0,0,0,1024
10658,0,0,0,0,0,0,0,0,0,1024
10663,0,0,0,0,0,0,0,0,0,1024
10668,0,0,0,0,0,0,0,0,0,1024
10673,0,0,0,0,0,0,0,0,0,1024
10678,0,0,0,0,0,0,0,0,0,1024
10683,0,0,0,0,0,0,0,0,0,1024
10688,0,0,0,0,0,0,0,0,0,1024
10693,0,0,0,0,0,0,0,0,0,1024
10698,0,0,0,0,0,0,0,0,0,1024
10703,0,0,0,0,0,0,0,0,0,1024
10708,0,0,0,0,0,0,0,0,0,1024
10713,0,0,0,0,0,0,0,0,0,1024
10718,0,0,0,0,0,0,0,0,0,1024
10723,0,0,0,0,0,0,0,0,0,1024
10728,0,0,0,0,0,0,0,0,0,1024
10733,0,0,0,0,0,0,0,0,0,1024
10738,0,0,0,0,0,0,0,0,0,1024
10743,0,0,0,0,0,0,0,0,0,1024
10748,0,0,0,0,0,0,0,0,0,1024
10753,0,0,0,0,0,0,0,0,0,1024
10758,0,0,0,0,0,0,0,0,0,1024
10763,0,0,0,0,0,0,0,0,0,1024
10768,0,0,0,0,0,0,0,0,0,1024
10773,0,0,0,0,0,0,0,0,0,1024
10778,0,0,0,0,0,0,0,0,0,1024
10783,0,0,0,0,0,0,0,0,0,1024
10788,0,0,0,0,0,0,0,0,0,1024
10793,0,0,0,0,0,0,0,0,0,1024
10798,0,0,0,0,0,0,0,0,0,1024
10803,0,0,0,0,0,0,0,0,0,1024
10808,0,0,0,0,0,0,0,0,0,1024
10813,0,0,0,0,0,0,0,0,0,1024
10818,0,0,0,0,0,0,0,0,0,1024
10823,0,0,0,0,0,0,0,0,0,1024
10828,0,0,0,0,0,0,0,0,0,1024
10833,0,0,0,0,0,0,0,0,0,1024
10839,0,0,0,0,0,0,0,0,0,1024
10844,0,0,0,0,0,0,0,0,0,1024
10849,0,0,0,0,0,0,0,0,0,1024
10854,0,0,0,0,0,0,0,0,0,1024
10859,0,0,0,0,0,0,0,0,0,1024
10864,0,0,0,0,0,0,0,0,0,1024
10869,0,0,0,0,0,0,0,0,0,1024
10874,0,0,0,0,0,0,0,0,0,1024
10879,0,0,0,0,0,0,0,0,0,1024
10884,0,0,0,0,0,0,0,0,0,1024
10889,0,0,0,0,0,0,0,0,0,1024
10894,0,0,0,0,0,0,0,0,0,1024
10899,0,0,0,0,0,0,0,0,0,1024
10904,0,0,0,0,0,0,0,0,0,1024
10909,0,0,0,0,0,0,0,0,0,1024
10914,0,0,0,0,0,0,0,0,0,1024
10919,0,0,0,0,0,0,0,0,0,1024
10924,0,0,0,0,0,0,0,0,0,1024
10929,0,0,0,0,0,0,0,0,0,1024
10934,0,0,0,0,0,0,0,0,0,1024
10939,0,0,0,0,0,0,0,0,0,1024
10944,0,0,0,0,0,0,0,0,0,1024
10949,0,0,0,0,0,0,0,0,0,1024
10954,0,0,0,0,0,0,0,0,0,1024
10959,0,0,0,0,0,0,0,0,0,1024
10964,0,0,0,0,0,0,0,0,0,1024
10969,0,0,0,0,0,0,0,0,0,1024
10974,0,0,0,0,0,0,0,0,0,1024
10979,0,0,0,0,0,0,0,0,0,1024
10984,0,0,0,0,0,0,0,0,0,1024
10989,0,0,0,0,0,0,0,0,0,1024
10994,0,0,0,0,0,0,0,0,0,1024
10999,0,0,0,0,0,0,0,0,0,1024
11004,0,0,0,0,0,0,0,0,0,1024
11009,0,0,0,0,0,0,0,0,0,1024
11014,0,0,0,0,0,0,0,0,0,1024
11019,0,0,0,0,0,0,0,0,0,1024
11024,0,0,0,0,0,0,0,0,0,1024
11029,0,0,0,0,0,0,0,0,0,1024
11034,0,0,0,0,0,0,0,0,0,1024
11039,0,0,0,0,0,0,0,0,0,1024
11044,0,0,0,0,0,0,0,0,0,1024
11049,0,0,0,0,0,0,0,0,0,1024
11054,0,0,0,0,0,0,0,0,0,1024
11059,0,0,0,0,0,0,0,0,0,1024
11064,0,0,0,0,0,0,0,0,0,1024
11069,0,0,0,0,0,0,0,0,0,1024
11074,0,0,0,0,0,0,0,0,0,1024
11079,0,0,0,0,0,0,0,0,0,1024
11084,0,0,0,0,0,0,0,0,0,1024
11089,0,0,0,0,0,0,0,0,0,1024
11094,0,0,0,0,0,0,0,0,0,1024
11099,0,0,0,0,0,0,0,0,0,1024
11104,0,0,0,0,0,0,0,0,0,1024
11109,0,0,0,0,0,0,0,0,0,1024
11114,0,0,0,0,0,0,0,0,0,1024
11119,0,0,0,0,0,0,0,0,0,1024
11124,0,0,0,0,0,0,0,0,0,1024
11129,0,0,0,0,0,0,0,0,0,1024
11134,0,0,0,0,0,0,0,0,0,1024
11139,0,0,0,0,0,0,0,0,0,1024
11144,0,0,0,0,0,0,0,0,0,1024
11149,0,0,0,0,0,0,0,0,0,1024
11154,0,0,0,0,0,0,0,0,0,1024
11159,0,0,0,0,0,0,0,0,0,1024
11164,0,0,0,0,0,0,0,0,0,1024
11169,0,0,0,0,0,0,0,0,0,1024
11174,0,0,0,0,0,0,0,0,0,1024
11179,0,0,0,0,0,0,0,0,0,1024
11184,0,0,0,0,0,0,0,0,0,1024
11189,0,0,0,0,0,0,0,0,0,1024
11194,0,0,0,0,0,0,0,0,0,1024
11199,0,0,0,0,0,0,0,0,0,1024
11204,0,0,0,0,0,0,0,0,0,1024
11209,0,-9216,7168,-9216,-1624,-24,3304,-4952,0,1024
11214,0,-9216,5120,-4096,-1160,-52,436,-1648,0,1024
11219,0,-9216,9216,-8192,-2088,-79,2994,-5161,0,1024
11224,0,-9216,11264,-6144,-2552,-119,3201,-5872,0,1024
11229,0,-9216,5120,-9216,-1160,-153,-1756,443,0,1024
11234,0,-9216,4096,-7168,-928,-171,-1079,-20,0,1024
11239,0,-9216,4096,-7168,-928,-186,-425,-689,0,1024
11244,0,-9216,2048,-9216,-464,-209,-2215,1542,0,1024
11249,0,-9216,6144,-6144,-1392,-239,367,-1998,0,1024
11254,0,-9216,12288,-4096,-2784,-276,4084,-7144,0,1024
11259,0,-9216,2048,-7168,-464,-292,-2468,1712,0,1024
11264,0,-9216,7168,-10240,-1624,-329,458,-2411,0,1024
11269,0,-9216,12288,-11264,-2784,-361,4004,-7149,0,1024
11274,0,-9216,5120,-9216,-1160,-394,-1687,133,0,1024
11279,0,-9216,4096,-6144,-928,-428,-2295,939,0,1024
11284,0,-9216,9216,-8192,-2088,-465,1090,-3643,0,1024
11289,0,-9216,11264,-7168,-2552,-502,2352,-5406,0,1024
11294,0,-9216,8192,-13312,-1856,-534,631,-3021,0,1024
11299,0,-9216,1024,-9216,-232,-555,-3879,3092,0,1024
11304,0,-9216,1024,-11264,-232,-571,-3030,2227,0,1024
11309,0,-9216,9216,-10240,-2088,-599,2834,-5521,0,1024
11314,0,-9216,9216,-6144,-2088,-628,2317,-5033,0,1024
11319,0,-9216,5120,-12288,-1160,-663,-1423,-400,0,1024
11324,0,-9216,7168,-10240,-1624,-697,22,-2343,0,1024
11329,0,-9216,6144,-5120,-1392,-728,-655,-1465,0,1024
11334,0,-9216,14336,1024,-3248,-768,4704,-8720,0,1024
11339,0,-9216,13312,-10240,-3016,-825,2547,-6388,0,1024
11344,0,-9216,-4096,-16384,928,-837,-7849,7940,0,1024
11349,0,-9216,1024,-9216,-232,-840,-2112,1040,0,1024
11354,0,-9216,10240,13312,-2320,-881,3029,-6230,0,1024
11359,0,-9216,3072,5120,-696,-921,-3477,1860,0,1024
11364,0,-9216,-10240,-23552,2320,-900,-8916,10336,0,1024
11369,0,-9216,4096,-38912,-928,-888,3178,-4994,0,1024
11374,0,-9216,17408,3072,-3944,-940,8686,-13570,0,1024
11379,0,-9216,30720,27648,-6960,-1064,10694,-18718,0,1024
11384,0,-9216,2048,-2048,-464,-1143,-10465,8858,0,1024
11389,0,-9216,-3072,-41984,696,-1149,-8928,8475,0,1024
11394,0,-9216,-12288,-41984,2784,-1118,-9938,11604,0,1024
11399,0,-9216,10240,3072,-2320,-1125,6597,-10042,0,1024
11404,0,-9216,34816,37888,-7888,-1234,16511,-25633,0,1024
11409,0,-9216,20480,32768,-4640,-1355,481,-6476,0,1024
11414,0,-9216,-14336,-30720,3248,-1361,-18406,20293,0,1024
11419,0,-9216,-5120,-64512,1160,-1300,-2927,2787,0,1024
11424,0,-9216,-18432,8192,4176,-1267,-11096,14005,0,1024
11429,0,-9216,40960,24576,-9280,-1364,24475,-35119,0,1024
11434,0,-9216,1024,12288,-232,-1447,-9547,7868,0,1024
11439,0,-9216,-11264,-41984,2552,-1425,-12141,13268,0,1024
11444,0,-9216,-3072,-34816,696,-1396,-1791,1091,0,1024
11449,0,-9216,28672,-14336,-6496,-1457,16764,-24717,0,1024
11454,0,-9216,15360,28672,-3480,-1555,1170,-2264,0,1024
11459,0,-9216,17408,-17408,-3944,-1585,5852,-11381,0,1024
11464,0,-9216,7168,-20480,-1624,-1611,-574,-2661,0,1024
11469,0,-9216,37888,-24576,-8584,-1695,26976,-40294,0,1024
11474,0,-9216,38912,-13312,-8816,-1816,15490,-26122,0,1024
11479,0,-9216,14336,-1024,-3248,-1894,-2479,-2663,0,1024
11484,0,-9216,52224,-15360,-11832,-1957,25645,-39434,0,1024
11489,0,-9216,-2048,-29696,464,-1985,-10351,8830,0,1024
11494,0,-9216,-24576,-8192,5568,-1963,-24005,27610,0,1024
11499,0,-9216,3072,-38912,-696,-1924,3224,-5844,0,1024
11504,0,-9216,15360,-15360,-3480,-1939,9982,-15401,0,1024
11509,0,-9216,43008,-12288,-9744,-1941,32014,-43699,0,1024
11514,0,-9216,22528,-10240,-6496,-1955,19219,-27670,0,1024
11519,0,-9216,28672,14336,-6496,-1992,17590,-26078,0,1024
11524,0,-9216,2048,-7168,-464,-2069,-5589,3056,0,1024
11529,0,-9216,23552,-1024,-5336,-2120,9409,-16865,0,1024
