R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,DTermC,GparamC,AparamC,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,FFDTermC,IRelaxR,IRelaxE,DmaxR,DmaxE,DMx,DMy
35,0,25,50,0,25,50,15,0,0,0,0,7,75,10,10.0,64.0,0.000100,0.003000,50,30,0,30,0,75,300,0,0,0.995,10.000,300,100,300,100,15,15
sysTime,PIDRefX,PIDRefY,PIDRefZ,PIDSensX,PIDSensY,PIDSensZ
47.245,0.000,0.000,0.000,0.000,0.000,0.000
47.250,0.000,0.000,0.000,0.000,0.000,0.000
47.255,0.000,0.000,0.000,0.000,0.000,0.000
47.260,0.000,0.000,0.000,0.000,0.000,0.000
47.265,0.000,0.000,0.000,0.000,0.000,0.000
47.270,0.000,0.000,0.000,0.000,0.000,0.000
47.275,0.000,0.000,0.000,0.000,0.000,0.000
47.280,0.000,0.000,0.000,0.000,0.000,0.000
47.286,0.000,0.000,0.000,0.000,0.000,0.000
47.291,0.000,0.000,0.000,0.000,0.000,0.000
47.296,0.000,0.000,0.000,0.000,0.000,0.000
47.301,0.000,0.000,0.000,0.000,0.000,0.000
47.306,0.000,0.000,0.000,0.000,0.000,0.000
47.311,0.000,0.000,0.000,0.000,0.000,0.000
47.316,0.000,0.000,0.000,0.000,0.000,0.000
47.321,0.000,0.000,0.000,0.000,0.000,0.000
47.326,0.000,0.000,0.000,0.000,0.000,0.000
47.331,0.000,0.000,0.000,0.000,0.000,0.000
47.336,0.000,0.000,0.000,0.000,0.000,0.000
47.342,0.000,0.000,0.000,0.000,0.000,0.000
47.347,0.000,0.000,0.000,0.000,0.000,0.000
47.352,0.000,0.000,0.000,0.000,0.000,0.000
47.357,0.000,0.000,0.000,0.000,0.000,0.000
47.362,0.000,0.000,0.000,0.000,0.000,0.000
47.367,0.000,0.000,0.000,0.000,0.000,0.000
47.372,0.000,0.000,0.000,0.000,0.000,0.000
47.377,0.000,0.000,0.000,0.000,0.000,0.000
47.382,0.000,0.000,0.000,0.000,0.000,0.000
47.387,0.000,0.000,0.000,0.000,0.000,0.000
47.392,0.000,0.000,0.000,0.000,0.000,0.000
47.397,0.000,0.000,0.000,0.000,0.000,0.000
47.403,0.000,0.000,0.000,0.000,0.000,0.000
47.408,0.000,0.000,0.000,0.000,0.000,0.000
47.413,0.000,0.000,0.000,0.000,0.000,0.000
47.418,0.000,0.000,0.000,0.000,0.000,0.000
47.423,0.000,0.000,0.000,0.000,0.000,0.000
47.428,0.000,0.000,0.000,0.000,0.000,0.000
47.433,0.000,0.000,0.000,0.000,0.000,0.000
47.438,0.000,0.000,0.000,0.000,0.000,0.000
47.443,0.000,0.000,0.000,0.000,0.000,0.000
47.448,0.000,0.000,0.000,0.000,0.000,0.000
47.453,0.000,0.000,0.000,0.000,0.000,0.000
47.458,0.000,0.000,0.000,0.000,0.000,0.000
47.464,0.000,0.000,0.000,0.000,0.000,0.000
47.469,0.000,0.000,0.000,0.000,0.000,0.000
47.474,0.000,0.000,0.000,0.000,0.000,0.000
47.479,0.000,0.000,0.000,0.000,0.000,0.000
47.484,0.000,0.000,0.000,0.000,0.000,0.000
47.489,0.000,0.000,0.000,0.000,0.000,0.000
47.494,0.000,0.000,0.000,0.000,0.000,0.000
47.499,0.000,0.000,0.000,0.000,0.000,0.000
47.504,0.000,0.000,0.000,0.000,0.000,0.000
47.509,0.000,0.000,0.000,0.000,0.000,0.000
47.514,0.000,0.000,0.000,0.000,0.000,0.000
47.519,0.000,0.000,0.000,0.000,0.000,0.000
