R
Px,Ix,Dx,Py,Iy,Dy,Pz,Iz,FFrx,FFry,FFdrx,FFdry,satI,satPID,KFQAng,KFQbias,KFRmeas,CPx,CIx,CPy,CIy,CsatI,CsatPID,CFFdrx,CFFdry,CFalpha,iRelaxX,IRelaxY,DmaxR,DmaxE,DMx,DMy
58,70,47,58,80,47,250,0,0,0,100,0,500000,15000000,10,1,1000,0,0,0,0,0,0,0,0,0.995,1024,1024,0,0,0,0
sysTickMs,PIDRefXi,PIDSensXi,PIDPoutXi,PIDFFoutXi,PIDUXi
10877,0,0,0,0,0
10887,0,0,0,0,0
10897,0,0,0,0,0
10907,0,0,0,0,0
10917,0,0,0,0,0
10927,0,0,0,0,0
10937,0,0,0,0,0
10947,0,0,0,0,0
10957,0,0,0,0,0
10967,0,0,0,0,0
10977,0,0,0,0,0
10987,0,0,0,0,0
10997,0,0,0,0,0
11007,0,0,0,0,0
11017,0,0,0,0,0
11027,0,0,0,0,0
11037,0,0,0,0,0
11047,0,0,0,0,0
11057,0,0,0,0,0
11067,0,0,0,0,0
11077,0,0,0,0,0
11087,0,0,0,0,0
11097,0,0,0,0,0
11107,0,0,0,0,0
11117,0,0,0,0,0
11127,0,0,0,0,0
11137,0,0,0,0,0
11147,0,0,0,0,0
11157,0,0,0,0,0
11167,0,0,0,0,0
11177,0,0,0,0,0
11187,0,0,0,0,0
11197,0,0,0,0,0
11207,0,0,0,0,0
11217,0,0,0,0,0
11227,0,0,0,0,0
11237,0,0,0,0,0
11247,0,0,0,0,0
11257,0,0,0,0,0
11267,0,0,0,0,0
11277,0,0,0,0,0
11287,0,0,0,0,0
11297,0,0,0,0,0
11307,0,0,0,0,0
11317,0,0,0,0,0
11327,0,0,0,0,0
11337,0,0,0,0,0
11347,0,0,0,0,0
11357,0,0,0,0,0
11367,0,0,0,0,0
11377,0,0,0,0,0
11387,0,0,0,0,0
11397,0,0,0,0,0
11407,0,0,0,0,0
11417,0,0,0,0,0
11427,0,0,0,0,0
11437,0,0,0,0,0
11447,0,0,0,0,0
11457,0,0,0,0,0
11467,0,0,0,0,0
11477,0,0,0,0,0
11487,0,0,0,0,0
11497,0,0,0,0,0
11507,0,0,0,0,0
11517,0,0,0,0,0
11527,0,0,0,0,0
11537,0,0,0,0,0
11547,0,0,0,0,0
11557,0,4096,-928,0,141
11567,0,5120,-1160,0,-1604
11577,0,8192,-1856,0,-3549
